Date,Debt,Percentage,Debt_per_capita
2008-11-20,406604.0,36.66,8842 
2008-11-21,406604.0,36.66,8842 
2008-11-24,406604.0,36.66,8842 
2008-11-25,406604.0,36.66,8842 
2008-11-26,406604.0,36.66,8842 
2008-11-27,406604.0,36.66,8842 
2008-11-28,406604.0,36.66,8842 
2008-12-01,440621.0,39.71,9529 
2008-12-02,440621.0,39.71,9529 
2008-12-03,440621.0,39.71,9529 
2008-12-04,440621.0,39.71,9529 
2008-12-05,440621.0,39.71,9529 
2008-12-08,440621.0,39.71,9529 
2008-12-09,440621.0,39.71,9529 
2008-12-10,440621.0,39.71,9529 
2008-12-11,440621.0,39.71,9529 
2008-12-12,440621.0,39.71,9529 
2008-12-15,440621.0,39.71,9529 
2008-12-16,440621.0,39.71,9529 
2008-12-17,440621.0,39.71,9529 
2008-12-18,440621.0,39.71,9529 
2008-12-19,440621.0,39.71,9529 
2008-12-22,440621.0,39.71,9529 
2008-12-23,440621.0,39.71,9529 
2008-12-29,440621.0,39.71,9529 
2008-12-30,440621.0,39.71,9529 
2009-01-02,440498.0,39.7,9527 
2009-01-05,440498.0,39.7,9527 
2009-01-06,440498.0,39.7,9527 
2009-01-07,440498.0,39.7,9527 
2009-01-08,440498.0,39.7,9527 
2009-01-09,440498.0,39.7,9527 
2009-01-12,440498.0,39.7,9527 
2009-01-13,440498.0,39.7,9527 
2009-01-14,440498.0,39.7,9527 
2009-01-15,440498.0,39.7,9527 
2009-01-16,440498.0,39.7,9527 
2009-01-19,440498.0,39.7,9527 
2009-01-20,440498.0,39.7,9527 
2009-01-21,440498.0,39.7,9527 
2009-01-22,440498.0,39.7,9527 
2009-01-23,440498.0,39.7,9527 
2009-01-26,440498.0,39.7,9527 
2009-01-27,440498.0,39.7,9527 
2009-01-28,440498.0,39.7,9527 
2009-01-29,440498.0,39.7,9527 
2009-01-30,440498.0,39.7,9527 
2009-02-02,457305.0,41.22,9890 
2009-02-03,457305.0,41.22,9890 
2009-02-04,457305.0,41.22,9890 
2009-02-05,457305.0,41.22,9890 
2009-02-06,457305.0,41.22,9890 
2009-02-09,457305.0,41.22,9890 
2009-02-10,457305.0,41.22,9890 
2009-02-11,457305.0,41.22,9890 
2009-02-12,457305.0,41.22,9890 
2009-02-13,457305.0,41.22,9890 
2009-02-16,457305.0,41.22,9890 
2009-02-17,457305.0,41.22,9890 
2009-02-18,457305.0,41.22,9890 
2009-02-19,457305.0,41.22,9890 
2009-02-20,457305.0,41.22,9890 
2009-02-23,457305.0,41.22,9890 
2009-02-24,457305.0,41.22,9890 
2009-02-25,457305.0,41.22,9890 
2009-02-26,457305.0,41.22,9890 
2009-02-27,457305.0,41.22,9890 
2009-03-02,473710.0,43.02,10245 
2009-03-03,473710.0,43.02,10245 
2009-03-04,473710.0,43.02,10245 
2009-03-05,473710.0,43.02,10245 
2009-03-06,473710.0,43.02,10245 
2009-03-09,473710.0,43.02,10245 
2009-03-10,473710.0,43.02,10245 
2009-03-11,473710.0,43.02,10245 
2009-03-12,473710.0,43.02,10245 
2009-03-13,473710.0,43.02,10245 
2009-03-16,473710.0,43.02,10245 
2009-03-17,473710.0,43.02,10245 
2009-03-18,473710.0,43.02,10245 
2009-03-19,473710.0,43.02,10245 
2009-03-20,473710.0,43.02,10245 
2009-03-23,473710.0,43.02,10245 
2009-03-24,473710.0,43.02,10245 
2009-03-25,473710.0,43.02,10245 
2009-03-26,473710.0,43.02,10245 
2009-03-27,473710.0,43.02,10245 
2009-03-30,473710.0,43.02,10245 
2009-03-31,473710.0,43.02,10245 
2009-04-01,486588.0,44.19,10523 
2009-04-02,486588.0,44.19,10523 
2009-04-03,486588.0,44.19,10523 
2009-04-06,486588.0,44.19,10523 
2009-04-07,486588.0,44.19,10523 
2009-04-08,486588.0,44.19,10523 
2009-04-09,486588.0,44.19,10523 
2009-04-14,486588.0,44.19,10523 
2009-04-15,486588.0,44.19,10523 
2009-04-16,486588.0,44.19,10523 
2009-04-17,486588.0,44.19,10523 
2009-04-20,486588.0,44.19,10523 
2009-04-21,486588.0,44.19,10523 
2009-04-22,486588.0,44.19,10523 
2009-04-23,486588.0,44.19,10523 
2009-04-24,486588.0,44.19,10523 
2009-04-27,486588.0,44.19,10523 
2009-04-28,486588.0,44.19,10523 
2009-04-29,486588.0,44.19,10523 
2009-04-30,486588.0,44.19,10523 
2009-05-04,492602.0,44.74,10653 
2009-05-05,492602.0,44.74,10653 
2009-05-06,492602.0,44.74,10653 
2009-05-07,492602.0,44.74,10653 
2009-05-08,492602.0,44.74,10653 
2009-05-11,492602.0,44.74,10653 
2009-05-12,492602.0,44.74,10653 
2009-05-13,492602.0,44.74,10653 
2009-05-14,492602.0,44.74,10653 
2009-05-15,492602.0,44.74,10653 
2009-05-18,492602.0,44.74,10653 
2009-05-19,492602.0,44.74,10653 
2009-05-20,492602.0,44.74,10653 
2009-05-21,492602.0,44.74,10653 
2009-05-22,492602.0,44.74,10653 
2009-05-25,492602.0,44.74,10653 
2009-05-26,492602.0,44.74,10653 
2009-05-27,492602.0,44.74,10653 
2009-05-28,492602.0,44.74,10653 
2009-05-29,492602.0,44.74,10653 
2009-06-01,511173.0,46.93,11024 
2009-06-02,511173.0,46.93,11024 
2009-06-03,511173.0,46.93,11024 
2009-06-04,511173.0,46.93,11024 
2009-06-05,511173.0,46.93,11024 
2009-06-08,511173.0,46.93,11024 
2009-06-09,511173.0,46.93,11024 
2009-06-10,511173.0,46.93,11024 
2009-06-11,511173.0,46.93,11024 
2009-06-12,511173.0,46.93,11024 
2009-06-15,511173.0,46.93,11024 
2009-06-16,511173.0,46.93,11024 
2009-06-17,511173.0,46.93,11024 
2009-06-18,511173.0,46.93,11024 
2009-06-19,511173.0,46.93,11024 
2009-06-22,511173.0,46.93,11024 
2009-06-23,511173.0,46.93,11024 
2009-06-24,511173.0,46.93,11024 
2009-06-25,511173.0,46.93,11024 
2009-06-26,511173.0,46.93,11024 
2009-06-29,511173.0,46.93,11024 
2009-06-30,511173.0,46.93,11024 
2009-07-01,510803.0,46.89,11016 
2009-07-02,510803.0,46.89,11016 
2009-07-03,510803.0,46.89,11016 
2009-07-06,510803.0,46.89,11016 
2009-07-07,510803.0,46.89,11016 
2009-07-08,510803.0,46.89,11016 
2009-07-09,510803.0,46.89,11016 
2009-07-10,510803.0,46.89,11016 
2009-07-13,510803.0,46.89,11016 
2009-07-14,510803.0,46.89,11016 
2009-07-15,510803.0,46.89,11016 
2009-07-16,510803.0,46.89,11016 
2009-07-17,510803.0,46.89,11016 
2009-07-20,510803.0,46.89,11016 
2009-07-21,510803.0,46.89,11016 
2009-07-22,510803.0,46.89,11016 
2009-07-23,510803.0,46.89,11016 
2009-07-24,510803.0,46.89,11016 
2009-07-27,510803.0,46.89,11016 
2009-07-28,510803.0,46.89,11016 
2009-07-29,510803.0,46.89,11016 
2009-07-30,510803.0,46.89,11016 
2009-07-31,510803.0,46.89,11016 
2009-08-03,513921.0,47.18,11084 
2009-08-04,513921.0,47.18,11084 
2009-08-05,513921.0,47.18,11084 
2009-08-06,513921.0,47.18,11084 
2009-08-07,513921.0,47.18,11084 
2009-08-10,513921.0,47.18,11084 
2009-08-11,513921.0,47.18,11084 
2009-08-12,513921.0,47.18,11084 
2009-08-13,513921.0,47.18,11084 
2009-08-14,513921.0,47.18,11084 
2009-08-17,513921.0,47.18,11084 
2009-08-18,513921.0,47.18,11084 
2009-08-19,513921.0,47.18,11084 
2009-08-20,513921.0,47.18,11084 
2009-08-21,513921.0,47.18,11084 
2009-08-24,513921.0,47.18,11084 
2009-08-25,513921.0,47.18,11084 
2009-08-26,513921.0,47.18,11084 
2009-08-27,513921.0,47.18,11084 
2009-08-28,513921.0,47.18,11084 
2009-08-31,513921.0,47.18,11084 
2009-09-01,533678.0,49.48,11510 
2009-09-02,533678.0,49.48,11510 
2009-09-03,533678.0,49.48,11510 
2009-09-04,533678.0,49.48,11510 
2009-09-07,533678.0,49.48,11510 
2009-09-08,533678.0,49.48,11510 
2009-09-09,533678.0,49.48,11510 
2009-09-10,533678.0,49.48,11510 
2009-09-11,533678.0,49.48,11510 
2009-09-14,533678.0,49.48,11510 
2009-09-15,533678.0,49.48,11510 
2009-09-16,533678.0,49.48,11510 
2009-09-17,533678.0,49.48,11510 
2009-09-18,533678.0,49.48,11510 
2009-09-21,533678.0,49.48,11510 
2009-09-22,533678.0,49.48,11510 
2009-09-23,533678.0,49.48,11510 
2009-09-24,533678.0,49.48,11510 
2009-09-25,533678.0,49.48,11510 
2009-09-28,533678.0,49.48,11510 
2009-09-29,533678.0,49.48,11510 
2009-09-30,533678.0,49.48,11510 
2009-10-01,544493.0,50.49,11743 
2009-10-02,544493.0,50.49,11743 
2009-10-05,544493.0,50.49,11743 
2009-10-06,544493.0,50.49,11743 
2009-10-07,544493.0,50.49,11743 
2009-10-08,544493.0,50.49,11743 
2009-10-09,544493.0,50.49,11743 
2009-10-12,544493.0,50.49,11743 
2009-10-13,544493.0,50.49,11743 
2009-10-14,544493.0,50.49,11743 
2009-10-15,544493.0,50.49,11743 
2009-10-16,544493.0,50.49,11743 
2009-10-19,544493.0,50.49,11743 
2009-10-20,544493.0,50.49,11743 
2009-10-21,544493.0,50.49,11743 
2009-10-22,544493.0,50.49,11743 
2009-10-23,544493.0,50.49,11743 
2009-10-26,544493.0,50.49,11743 
2009-10-27,544493.0,50.49,11743 
2009-10-28,544493.0,50.49,11743 
2009-10-29,544493.0,50.49,11743 
2009-10-30,544493.0,50.49,11743 
2009-11-02,560265.0,51.95,12083 
2009-11-03,560265.0,51.95,12083 
2009-11-04,560265.0,51.95,12083 
2009-11-05,560265.0,51.95,12083 
2009-11-06,560265.0,51.95,12083 
2009-11-09,560265.0,51.95,12083 
2009-11-10,560265.0,51.95,12083 
2009-11-11,560265.0,51.95,12083 
2009-11-12,560265.0,51.95,12083 
2009-11-13,560265.0,51.95,12083 
2009-11-16,560265.0,51.95,12083 
2009-11-17,560265.0,51.95,12083 
2009-11-18,560265.0,51.95,12083 
2009-11-19,560265.0,51.95,12083 
2009-11-20,560265.0,51.95,12083 
2009-11-23,560265.0,51.95,12083 
2009-11-24,560265.0,51.95,12083 
2009-11-25,560265.0,51.95,12083 
2009-11-26,560265.0,51.95,12083 
2009-11-27,560265.0,51.95,12083 
2009-11-30,560265.0,51.95,12083 
2009-12-01,569535.0,53.26,12252 
2009-12-02,569535.0,53.26,12252 
2009-12-03,569535.0,53.26,12252 
2009-12-04,569535.0,53.26,12252 
2009-12-07,569535.0,53.26,12252 
2009-12-08,569535.0,53.26,12252 
2009-12-09,569535.0,53.26,12252 
2009-12-10,569535.0,53.26,12252 
2009-12-11,569535.0,53.26,12252 
2009-12-14,569535.0,53.26,12252 
2009-12-15,569535.0,53.26,12252 
2009-12-16,569535.0,53.26,12252 
2009-12-17,569535.0,53.26,12252 
2009-12-18,569535.0,53.26,12252 
2009-12-21,569535.0,53.26,12252 
2009-12-22,569535.0,53.26,12252 
2009-12-23,569535.0,53.26,12252 
2009-12-28,569535.0,53.26,12252 
2009-12-29,569535.0,53.26,12252 
2009-12-30,569535.0,53.26,12252 
2010-01-04,561749.0,52.53,12084 
2010-01-05,561749.0,52.53,12084 
2010-01-06,561749.0,52.53,12084 
2010-01-07,561749.0,52.53,12084 
2010-01-08,561749.0,52.53,12084 
2010-01-11,561749.0,52.53,12084 
2010-01-12,561749.0,52.53,12084 
2010-01-13,561749.0,52.53,12084 
2010-01-14,561749.0,52.53,12084 
2010-01-15,561749.0,52.53,12084 
2010-01-18,561749.0,52.53,12084 
2010-01-19,561749.0,52.53,12084 
2010-01-20,561749.0,52.53,12084 
2010-01-21,561749.0,52.53,12084 
2010-01-22,561749.0,52.53,12084 
2010-01-25,561749.0,52.53,12084 
2010-01-26,561749.0,52.53,12084 
2010-01-27,561749.0,52.53,12084 
2010-01-28,561749.0,52.53,12084 
2010-01-29,561749.0,52.53,12084 
2010-02-01,569095.0,53.22,12242 
2010-02-02,569095.0,53.22,12242 
2010-02-03,569095.0,53.22,12242 
2010-02-04,569095.0,53.22,12242 
2010-02-05,569095.0,53.22,12242 
2010-02-08,569095.0,53.22,12242 
2010-02-09,569095.0,53.22,12242 
2010-02-10,569095.0,53.22,12242 
2010-02-11,569095.0,53.22,12242 
2010-02-12,569095.0,53.22,12242 
2010-02-15,569095.0,53.22,12242 
2010-02-16,569095.0,53.22,12242 
2010-02-17,569095.0,53.22,12242 
2010-02-18,569095.0,53.22,12242 
2010-02-19,569095.0,53.22,12242 
2010-02-22,569095.0,53.22,12242 
2010-02-23,569095.0,53.22,12242 
2010-02-24,569095.0,53.22,12242 
2010-02-25,569095.0,53.22,12242 
2010-02-26,569095.0,53.22,12242 
2010-03-01,586851.0,54.94,12624 
2010-03-02,586851.0,54.94,12624 
2010-03-03,586851.0,54.94,12624 
2010-03-04,586851.0,54.94,12624 
2010-03-05,586851.0,54.94,12624 
2010-03-08,586851.0,54.94,12624 
2010-03-09,586851.0,54.94,12624 
2010-03-10,586851.0,54.94,12624 
2010-03-11,586851.0,54.94,12624 
2010-03-12,586851.0,54.94,12624 
2010-03-15,586851.0,54.94,12624 
2010-03-16,586851.0,54.94,12624 
2010-03-17,586851.0,54.94,12624 
2010-03-18,586851.0,54.94,12624 
2010-03-19,586851.0,54.94,12624 
2010-03-22,586851.0,54.94,12624 
2010-03-23,586851.0,54.94,12624 
2010-03-24,586851.0,54.94,12624 
2010-03-25,586851.0,54.94,12624 
2010-03-26,586851.0,54.94,12624 
2010-03-29,586851.0,54.94,12624 
2010-03-30,586851.0,54.94,12624 
2010-03-31,586851.0,54.94,12624 
2010-04-01,586075.0,54.87,12607 
2010-04-06,586075.0,54.87,12607 
2010-04-07,586075.0,54.87,12607 
2010-04-08,586075.0,54.87,12607 
2010-04-09,586075.0,54.87,12607 
2010-04-12,586075.0,54.87,12607 
2010-04-13,586075.0,54.87,12607 
2010-04-14,586075.0,54.87,12607 
2010-04-15,586075.0,54.87,12607 
2010-04-16,586075.0,54.87,12607 
2010-04-19,586075.0,54.87,12607 
2010-04-20,586075.0,54.87,12607 
2010-04-21,586075.0,54.87,12607 
2010-04-22,586075.0,54.87,12607 
2010-04-23,586075.0,54.87,12607 
2010-04-26,586075.0,54.87,12607 
2010-04-27,586075.0,54.87,12607 
2010-04-28,586075.0,54.87,12607 
2010-04-29,586075.0,54.87,12607 
2010-04-30,586075.0,54.87,12607 
2010-05-03,594926.0,55.7,12798 
2010-05-04,594926.0,55.7,12798 
2010-05-05,594926.0,55.7,12798 
2010-05-06,594926.0,55.7,12798 
2010-05-07,594926.0,55.7,12798 
2010-05-10,594926.0,55.7,12798 
2010-05-11,594926.0,55.7,12798 
2010-05-12,594926.0,55.7,12798 
2010-05-13,594926.0,55.7,12798 
2010-05-14,594926.0,55.7,12798 
2010-05-17,594926.0,55.7,12798 
2010-05-18,594926.0,55.7,12798 
2010-05-19,594926.0,55.7,12798 
2010-05-20,594926.0,55.7,12798 
2010-05-21,594926.0,55.7,12798 
2010-05-24,594926.0,55.7,12798 
2010-05-25,594926.0,55.7,12798 
2010-05-26,594926.0,55.7,12798 
2010-05-27,594926.0,55.7,12798 
2010-05-28,594926.0,55.7,12798 
2010-05-31,594926.0,55.7,12798 
2010-06-01,609032.0,57.01,13080 
2010-06-02,609032.0,57.01,13080 
2010-06-03,609032.0,57.01,13080 
2010-06-04,609032.0,57.01,13080 
2010-06-07,609032.0,57.01,13080 
2010-06-08,609032.0,57.01,13080 
2010-06-09,609032.0,57.01,13080 
2010-06-10,609032.0,57.01,13080 
2010-06-11,609032.0,57.01,13080 
2010-06-14,609032.0,57.01,13080 
2010-06-15,609032.0,57.01,13080 
2010-06-16,609032.0,57.01,13080 
2010-06-17,609032.0,57.01,13080 
2010-06-18,609032.0,57.01,13080 
2010-06-21,609032.0,57.01,13080 
2010-06-22,609032.0,57.01,13080 
2010-06-23,609032.0,57.01,13080 
2010-06-24,609032.0,57.01,13080 
2010-06-25,609032.0,57.01,13080 
2010-06-28,609032.0,57.01,13080 
2010-06-29,609032.0,57.01,13080 
2010-06-30,609032.0,57.01,13080 
2010-07-01,608166.0,56.93,13061 
2010-07-02,608166.0,56.93,13061 
2010-07-05,608166.0,56.93,13061 
2010-07-06,608166.0,56.93,13061 
2010-07-07,608166.0,56.93,13061 
2010-07-08,608166.0,56.93,13061 
2010-07-09,608166.0,56.93,13061 
2010-07-12,608166.0,56.93,13061 
2010-07-13,608166.0,56.93,13061 
2010-07-14,608166.0,56.93,13061 
2010-07-15,608166.0,56.93,13061 
2010-07-16,608166.0,56.93,13061 
2010-07-19,608166.0,56.93,13061 
2010-07-20,608166.0,56.93,13061 
2010-07-21,608166.0,56.93,13061 
2010-07-22,608166.0,56.93,13061 
2010-07-23,608166.0,56.93,13061 
2010-07-26,608166.0,56.93,13061 
2010-07-27,608166.0,56.93,13061 
2010-07-28,608166.0,56.93,13061 
2010-07-29,608166.0,56.93,13061 
2010-07-30,608166.0,56.93,13061 
2010-08-02,608043.0,56.91,13059 
2010-08-03,608043.0,56.91,13059 
2010-08-04,608043.0,56.91,13059 
2010-08-05,608043.0,56.91,13059 
2010-08-06,608043.0,56.91,13059 
2010-08-09,608043.0,56.91,13059 
2010-08-10,608043.0,56.91,13059 
2010-08-11,608043.0,56.91,13059 
2010-08-12,608043.0,56.91,13059 
2010-08-13,608043.0,56.91,13059 
2010-08-16,608043.0,56.91,13059 
2010-08-17,608043.0,56.91,13059 
2010-08-18,608043.0,56.91,13059 
2010-08-19,608043.0,56.91,13059 
2010-08-20,608043.0,56.91,13059 
2010-08-23,608043.0,56.91,13059 
2010-08-24,608043.0,56.91,13059 
2010-08-25,608043.0,56.91,13059 
2010-08-26,608043.0,56.91,13059 
2010-08-27,608043.0,56.91,13059 
2010-08-30,608043.0,56.91,13059 
2010-08-31,608043.0,56.91,13059 
2010-09-01,620541.0,58.02,13327 
2010-09-02,620541.0,58.02,13327 
2010-09-03,620541.0,58.02,13327 
2010-09-06,620541.0,58.02,13327 
2010-09-07,620541.0,58.02,13327 
2010-09-08,620541.0,58.02,13327 
2010-09-09,620541.0,58.02,13327 
2010-09-10,620541.0,58.02,13327 
2010-09-13,620541.0,58.02,13327 
2010-09-14,620541.0,58.02,13327 
2010-09-15,620541.0,58.02,13327 
2010-09-16,620541.0,58.02,13327 
2010-09-17,620541.0,58.02,13327 
2010-09-20,620541.0,58.02,13327 
2010-09-21,620541.0,58.02,13327 
2010-09-22,620541.0,58.02,13327 
2010-09-23,620541.0,58.02,13327 
2010-09-24,620541.0,58.02,13327 
2010-09-27,620541.0,58.02,13327 
2010-09-28,620541.0,58.02,13327 
2010-09-29,620541.0,58.02,13327 
2010-09-30,620541.0,58.02,13327 
2010-10-01,634469.0,59.32,13626 
2010-10-04,634469.0,59.32,13626 
2010-10-05,634469.0,59.32,13626 
2010-10-06,634469.0,59.32,13626 
2010-10-07,634469.0,59.32,13626 
2010-10-08,634469.0,59.32,13626 
2010-10-11,634469.0,59.32,13626 
2010-10-12,634469.0,59.32,13626 
2010-10-13,634469.0,59.32,13626 
2010-10-14,634469.0,59.32,13626 
2010-10-15,634469.0,59.32,13626 
2010-10-18,634469.0,59.32,13626 
2010-10-19,634469.0,59.32,13626 
2010-10-20,634469.0,59.32,13626 
2010-10-21,634469.0,59.32,13626 
2010-10-22,634469.0,59.32,13626 
2010-10-25,634469.0,59.32,13626 
2010-10-26,634469.0,59.32,13626 
2010-10-27,634469.0,59.32,13626 
2010-10-28,634469.0,59.32,13626 
2010-10-29,634469.0,59.32,13626 
2010-11-01,640613.0,59.89,13758 
2010-11-02,640613.0,59.89,13758 
2010-11-03,640613.0,59.89,13758 
2010-11-04,640613.0,59.89,13758 
2010-11-05,640613.0,59.89,13758 
2010-11-08,640613.0,59.89,13758 
2010-11-09,640613.0,59.89,13758 
2010-11-10,640613.0,59.89,13758 
2010-11-11,640613.0,59.89,13758 
2010-11-12,640613.0,59.89,13758 
2010-11-15,640613.0,59.89,13758 
2010-11-16,640613.0,59.89,13758 
2010-11-17,640613.0,59.89,13758 
2010-11-18,640613.0,59.89,13758 
2010-11-19,640613.0,59.89,13758 
2010-11-22,640613.0,59.89,13758 
2010-11-23,640613.0,59.89,13758 
2010-11-24,640613.0,59.89,13758 
2010-11-25,640613.0,59.89,13758 
2010-11-26,640613.0,59.89,13758 
2010-11-29,640613.0,59.89,13758 
2010-11-30,640613.0,59.89,13758 
2010-12-01,649153.0,60.52,13910 
2010-12-02,649153.0,60.52,13910 
2010-12-03,649153.0,60.52,13910 
2010-12-06,649153.0,60.52,13910 
2010-12-07,649153.0,60.52,13910 
2010-12-08,649153.0,60.52,13910 
2010-12-09,649153.0,60.52,13910 
2010-12-10,649153.0,60.52,13910 
2010-12-13,649153.0,60.52,13910 
2010-12-14,649153.0,60.52,13910 
2010-12-15,649153.0,60.52,13910 
2010-12-16,649153.0,60.52,13910 
2010-12-17,649153.0,60.52,13910 
2010-12-20,649153.0,60.52,13910 
2010-12-21,649153.0,60.52,13910 
2010-12-22,649153.0,60.52,13910 
2010-12-23,649153.0,60.52,13910 
2010-12-27,649153.0,60.52,13910 
2010-12-28,649153.0,60.52,13910 
2010-12-29,649153.0,60.52,13910 
2010-12-30,649153.0,60.52,13910 
2011-01-03,662069.0,61.72,14187 
2011-01-04,662069.0,61.72,14187 
2011-01-05,662069.0,61.72,14187 
2011-01-06,662069.0,61.72,14187 
2011-01-07,662069.0,61.72,14187 
2011-01-10,662069.0,61.72,14187 
2011-01-11,662069.0,61.72,14187 
2011-01-12,662069.0,61.72,14187 
2011-01-13,662069.0,61.72,14187 
2011-01-14,662069.0,61.72,14187 
2011-01-17,662069.0,61.72,14187 
2011-01-18,662069.0,61.72,14187 
2011-01-19,662069.0,61.72,14187 
2011-01-20,662069.0,61.72,14187 
2011-01-21,662069.0,61.72,14187 
2011-01-24,662069.0,61.72,14187 
2011-01-25,662069.0,61.72,14187 
2011-01-26,662069.0,61.72,14187 
2011-01-27,662069.0,61.72,14187 
2011-01-28,662069.0,61.72,14187 
2011-01-31,662069.0,61.72,14187 
2011-02-01,678324.0,63.23,14535 
2011-02-02,678324.0,63.23,14535 
2011-02-03,678324.0,63.23,14535 
2011-02-04,678324.0,63.23,14535 
2011-02-07,678324.0,63.23,14535 
2011-02-08,678324.0,63.23,14535 
2011-02-09,678324.0,63.23,14535 
2011-02-10,678324.0,63.23,14535 
2011-02-11,678324.0,63.23,14535 
2011-02-14,678324.0,63.23,14535 
2011-02-15,678324.0,63.23,14535 
2011-02-16,678324.0,63.23,14535 
2011-02-17,678324.0,63.23,14535 
2011-02-18,678324.0,63.23,14535 
2011-02-21,678324.0,63.23,14535 
2011-02-22,678324.0,63.23,14535 
2011-02-23,678324.0,63.23,14535 
2011-02-24,678324.0,63.23,14535 
2011-02-25,678324.0,63.23,14535 
2011-02-28,678324.0,63.23,14535 
2011-03-01,691086.0,64.43,14809 
2011-03-02,691086.0,64.43,14809 
2011-03-03,691086.0,64.43,14809 
2011-03-04,691086.0,64.43,14809 
2011-03-07,691086.0,64.43,14809 
2011-03-08,691086.0,64.43,14809 
2011-03-09,691086.0,64.43,14809 
2011-03-10,691086.0,64.43,14809 
2011-03-11,691086.0,64.43,14809 
2011-03-14,691086.0,64.43,14809 
2011-03-15,691086.0,64.43,14809 
2011-03-16,691086.0,64.43,14809 
2011-03-17,691086.0,64.43,14809 
2011-03-18,691086.0,64.43,14809 
2011-03-21,691086.0,64.43,14809 
2011-03-22,691086.0,64.43,14809 
2011-03-23,691086.0,64.43,14809 
2011-03-24,691086.0,64.43,14809 
2011-03-25,691086.0,64.43,14809 
2011-03-28,691086.0,64.43,14809 
2011-03-29,691086.0,64.43,14809 
2011-03-30,691086.0,64.43,14809 
2011-03-31,691086.0,64.43,14809 
2011-04-01,684671.0,63.83,14671 
2011-04-04,684671.0,63.83,14671 
2011-04-05,684671.0,63.83,14671 
2011-04-06,684671.0,63.83,14671 
2011-04-07,684671.0,63.83,14671 
2011-04-08,684671.0,63.83,14671 
2011-04-11,684671.0,63.83,14671 
2011-04-12,684671.0,63.83,14671 
2011-04-13,684671.0,63.83,14671 
2011-04-14,684671.0,63.83,14671 
2011-04-15,684671.0,63.83,14671 
2011-04-18,684671.0,63.83,14671 
2011-04-19,684671.0,63.83,14671 
2011-04-20,684671.0,63.83,14671 
2011-04-21,684671.0,63.83,14671 
2011-04-26,684671.0,63.83,14671 
2011-04-27,684671.0,63.83,14671 
2011-04-28,684671.0,63.83,14671 
2011-04-29,684671.0,63.83,14671 
2011-05-02,692398.0,64.55,14837 
2011-05-03,692398.0,64.55,14837 
2011-05-04,692398.0,64.55,14837 
2011-05-05,692398.0,64.55,14837 
2011-05-06,692398.0,64.55,14837 
2011-05-09,692398.0,64.55,14837 
2011-05-10,692398.0,64.55,14837 
2011-05-11,692398.0,64.55,14837 
2011-05-12,692398.0,64.55,14837 
2011-05-13,692398.0,64.55,14837 
2011-05-16,692398.0,64.55,14837 
2011-05-17,692398.0,64.55,14837 
2011-05-18,692398.0,64.55,14837 
2011-05-19,692398.0,64.55,14837 
2011-05-20,692398.0,64.55,14837 
2011-05-23,692398.0,64.55,14837 
2011-05-24,692398.0,64.55,14837 
2011-05-25,692398.0,64.55,14837 
2011-05-26,692398.0,64.55,14837 
2011-05-27,692398.0,64.55,14837 
2011-05-30,692398.0,64.55,14837 
2011-05-31,692398.0,64.55,14837 
2011-06-01,710840.0,66.24,15210 
2011-06-02,710840.0,66.24,15210 
2011-06-03,710840.0,66.24,15210 
2011-06-06,710840.0,66.24,15210 
2011-06-07,710840.0,66.24,15210 
2011-06-08,710840.0,66.24,15210 
2011-06-09,710840.0,66.24,15210 
2011-06-10,710840.0,66.24,15210 
2011-06-13,710840.0,66.24,15210 
2011-06-14,710840.0,66.24,15210 
2011-06-15,710840.0,66.24,15210 
2011-06-16,710840.0,66.24,15210 
2011-06-17,710840.0,66.24,15210 
2011-06-20,710840.0,66.24,15210 
2011-06-21,710840.0,66.24,15210 
2011-06-22,710840.0,66.24,15210 
2011-06-23,710840.0,66.24,15210 
2011-06-24,710840.0,66.24,15210 
2011-06-27,710840.0,66.24,15210 
2011-06-28,710840.0,66.24,15210 
2011-06-29,710840.0,66.24,15210 
2011-06-30,710840.0,66.24,15210 
2011-07-01,704199.0,65.62,15068 
2011-07-04,704199.0,65.62,15068 
2011-07-05,704199.0,65.62,15068 
2011-07-06,704199.0,65.62,15068 
2011-07-07,704199.0,65.62,15068 
2011-07-08,704199.0,65.62,15068 
2011-07-11,704199.0,65.62,15068 
2011-07-12,704199.0,65.62,15068 
2011-07-13,704199.0,65.62,15068 
2011-07-14,704199.0,65.62,15068 
2011-07-15,704199.0,65.62,15068 
2011-07-18,704199.0,65.62,15068 
2011-07-19,704199.0,65.62,15068 
2011-07-20,704199.0,65.62,15068 
2011-07-21,704199.0,65.62,15068 
2011-07-22,704199.0,65.62,15068 
2011-07-25,704199.0,65.62,15068 
2011-07-26,704199.0,65.62,15068 
2011-07-27,704199.0,65.62,15068 
2011-07-28,704199.0,65.62,15068 
2011-07-29,704199.0,65.62,15068 
2011-08-01,703926.0,65.6,15062 
2011-08-02,703926.0,65.6,15062 
2011-08-03,703926.0,65.6,15062 
2011-08-04,703926.0,65.6,15062 
2011-08-05,703926.0,65.6,15062 
2011-08-08,703926.0,65.6,15062 
2011-08-09,703926.0,65.6,15062 
2011-08-10,703926.0,65.6,15062 
2011-08-11,703926.0,65.6,15062 
2011-08-12,703926.0,65.6,15062 
2011-08-15,703926.0,65.6,15062 
2011-08-16,703926.0,65.6,15062 
2011-08-17,703926.0,65.6,15062 
2011-08-18,703926.0,65.6,15062 
