,Date,Debt,Percentage,Debt_per_capita
607,2022-01-01,1425985.0,116.67,30029 
608,2022-01-02,1425985.0,116.67,30029 
609,2022-01-03,1425985.0,116.67,30029 
610,2022-01-04,1425985.0,116.67,30029 
611,2022-01-05,1425985.0,116.67,30029 
612,2022-01-06,1425985.0,116.67,30029 
613,2022-01-07,1425985.0,116.67,30029 
614,2022-01-08,1425985.0,116.67,30029 
615,2022-01-09,1425985.0,116.67,30029 
616,2022-01-10,1425985.0,116.67,30029 
617,2022-01-11,1425985.0,116.67,30029 
618,2022-01-12,1425985.0,116.67,30029 
619,2022-01-13,1425985.0,116.67,30029 
620,2022-01-14,1425985.0,116.67,30029 
621,2022-01-15,1425985.0,116.67,30029 
622,2022-01-16,1425985.0,116.67,30029 
623,2022-01-17,1425985.0,116.67,30029 
624,2022-01-18,1425985.0,116.67,30029 
625,2022-01-19,1425985.0,116.67,30029 
626,2022-01-20,1425985.0,116.67,30029 
627,2022-01-21,1425985.0,116.67,30029 
628,2022-01-22,1425985.0,116.67,30029 
629,2022-01-23,1425985.0,116.67,30029 
630,2022-01-24,1425985.0,116.67,30029 
631,2022-01-25,1425985.0,116.67,30029 
632,2022-01-26,1425985.0,116.67,30029 
633,2022-01-27,1425985.0,116.67,30029 
634,2022-01-28,1425985.0,116.67,30029 
635,2022-01-29,1425985.0,116.67,30029 
636,2022-01-30,1425985.0,116.67,30029 
637,2022-01-31,1425985.0,116.67,30029 
638,2021-12-01,1428133.0,116.84,30074 
639,2021-12-02,1428133.0,116.84,30074 
640,2021-12-03,1428133.0,116.84,30074 
641,2021-12-04,1428133.0,116.84,30074 
642,2021-12-05,1428133.0,116.84,30074 
643,2021-12-06,1428133.0,116.84,30074 
644,2021-12-07,1428133.0,116.84,30074 
645,2021-12-08,1428133.0,116.84,30074 
646,2021-12-09,1428133.0,116.84,30074 
647,2021-12-10,1428133.0,116.84,30074 
648,2021-12-11,1428133.0,116.84,30074 
649,2021-12-12,1428133.0,116.84,30074 
650,2021-12-13,1428133.0,116.84,30074 
651,2021-12-14,1428133.0,116.84,30074 
652,2021-12-15,1428133.0,116.84,30074 
653,2021-12-16,1428133.0,116.84,30074 
654,2021-12-17,1428133.0,116.84,30074 
655,2021-12-18,1428133.0,116.84,30074 
656,2021-12-19,1428133.0,116.84,30074 
657,2021-12-20,1428133.0,116.84,30074 
658,2021-12-21,1428133.0,116.84,30074 
659,2021-12-22,1428133.0,116.84,30074 
660,2021-12-23,1428133.0,116.84,30074 
661,2021-12-24,1428133.0,116.84,30074 
662,2021-12-25,1428133.0,116.84,30074 
663,2021-12-26,1428133.0,116.84,30074 
664,2021-12-27,1428133.0,116.84,30074 
665,2021-12-28,1428133.0,116.84,30074 
666,2021-12-29,1428133.0,116.84,30074 
667,2021-12-30,1428133.0,116.84,30074 
668,2021-12-31,1428133.0,116.84,30074 
669,2021-11-01,1427381.0,120.02,30133 
670,2021-11-02,1427381.0,120.02,30133 
671,2021-11-03,1427381.0,120.02,30133 
672,2021-11-04,1427381.0,120.02,30133 
673,2021-11-05,1427381.0,120.02,30133 
674,2021-11-06,1427381.0,120.02,30133 
675,2021-11-07,1427381.0,120.02,30133 
676,2021-11-08,1427381.0,120.02,30133 
677,2021-11-09,1427381.0,120.02,30133 
678,2021-11-10,1427381.0,120.02,30133 
679,2021-11-11,1427381.0,120.02,30133 
680,2021-11-12,1427381.0,120.02,30133 
681,2021-11-13,1427381.0,120.02,30133 
682,2021-11-14,1427381.0,120.02,30133 
683,2021-11-15,1427381.0,120.02,30133 
684,2021-11-16,1427381.0,120.02,30133 
685,2021-11-17,1427381.0,120.02,30133 
686,2021-11-18,1427381.0,120.02,30133 
687,2021-11-19,1427381.0,120.02,30133 
688,2021-11-20,1427381.0,120.02,30133 
689,2021-11-21,1427381.0,120.02,30133 
690,2021-11-22,1427381.0,120.02,30133 
691,2021-11-23,1427381.0,120.02,30133 
692,2021-11-24,1427381.0,120.02,30133 
693,2021-11-25,1427381.0,120.02,30133 
694,2021-11-26,1427381.0,120.02,30133 
695,2021-11-27,1427381.0,120.02,30133 
696,2021-11-28,1427381.0,120.02,30133 
697,2021-11-29,1427381.0,120.02,30133 
698,2021-11-30,1427381.0,120.02,30133 
699,2021-10-01,1422873.0,119.64,30038 
700,2021-10-02,1422873.0,119.64,30038 
701,2021-10-03,1422873.0,119.64,30038 
702,2021-10-04,1422873.0,119.64,30038 
703,2021-10-05,1422873.0,119.64,30038 
704,2021-10-06,1422873.0,119.64,30038 
705,2021-10-07,1422873.0,119.64,30038 
706,2021-10-08,1422873.0,119.64,30038 
707,2021-10-09,1422873.0,119.64,30038 
708,2021-10-10,1422873.0,119.64,30038 
709,2021-10-11,1422873.0,119.64,30038 
710,2021-10-12,1422873.0,119.64,30038 
711,2021-10-13,1422873.0,119.64,30038 
712,2021-10-14,1422873.0,119.64,30038 
713,2021-10-15,1422873.0,119.64,30038 
714,2021-10-16,1422873.0,119.64,30038 
715,2021-10-17,1422873.0,119.64,30038 
716,2021-10-18,1422873.0,119.64,30038 
717,2021-10-19,1422873.0,119.64,30038 
718,2021-10-20,1422873.0,119.64,30038 
719,2021-10-21,1422873.0,119.64,30038 
720,2021-10-22,1422873.0,119.64,30038 
721,2021-10-23,1422873.0,119.64,30038 
722,2021-10-24,1422873.0,119.64,30038 
723,2021-10-25,1422873.0,119.64,30038 
724,2021-10-26,1422873.0,119.64,30038 
725,2021-10-27,1422873.0,119.64,30038 
726,2021-10-28,1422873.0,119.64,30038 
727,2021-10-29,1422873.0,119.64,30038 
728,2021-10-30,1422873.0,119.64,30038 
729,2021-10-31,1422873.0,119.64,30038 
730,2021-09-01,1433433.0,120.53,30261 
731,2021-09-02,1433433.0,120.53,30261 
732,2021-09-03,1433433.0,120.53,30261 
733,2021-09-04,1433433.0,120.53,30261 
734,2021-09-05,1433433.0,120.53,30261 
735,2021-09-06,1433433.0,120.53,30261 
736,2021-09-07,1433433.0,120.53,30261 
737,2021-09-08,1433433.0,120.53,30261 
738,2021-09-09,1433433.0,120.53,30261 
739,2021-09-10,1433433.0,120.53,30261 
740,2021-09-11,1433433.0,120.53,30261 
741,2021-09-12,1433433.0,120.53,30261 
742,2021-09-13,1433433.0,120.53,30261 
743,2021-09-14,1433433.0,120.53,30261 
744,2021-09-15,1433433.0,120.53,30261 
745,2021-09-16,1433433.0,120.53,30261 
746,2021-09-17,1433433.0,120.53,30261 
747,2021-09-18,1433433.0,120.53,30261 
748,2021-09-19,1433433.0,120.53,30261 
749,2021-09-20,1433433.0,120.53,30261 
750,2021-09-21,1433433.0,120.53,30261 
751,2021-09-22,1433433.0,120.53,30261 
752,2021-09-23,1433433.0,120.53,30261 
753,2021-09-24,1433433.0,120.53,30261 
754,2021-09-25,1433433.0,120.53,30261 
755,2021-09-26,1433433.0,120.53,30261 
756,2021-09-27,1433433.0,120.53,30261 
757,2021-09-28,1433433.0,120.53,30261 
758,2021-09-29,1433433.0,120.53,30261 
759,2021-09-30,1433433.0,120.53,30261 
760,2021-08-01,1420520.0,121.74,29988 
761,2021-08-02,1420520.0,121.74,29988 
762,2021-08-03,1420520.0,121.74,29988 
763,2021-08-04,1420520.0,121.74,29988 
764,2021-08-05,1420520.0,121.74,29988 
765,2021-08-06,1420520.0,121.74,29988 
766,2021-08-07,1420520.0,121.74,29988 
767,2021-08-08,1420520.0,121.74,29988 
768,2021-08-09,1420520.0,121.74,29988 
769,2021-08-10,1420520.0,121.74,29988 
770,2021-08-11,1420520.0,121.74,29988 
771,2021-08-12,1420520.0,121.74,29988 
772,2021-08-13,1420520.0,121.74,29988 
773,2021-08-14,1420520.0,121.74,29988 
774,2021-08-15,1420520.0,121.74,29988 
775,2021-08-16,1420520.0,121.74,29988 
776,2021-08-17,1420520.0,121.74,29988 
777,2021-08-18,1420520.0,121.74,29988 
778,2021-08-19,1420520.0,121.74,29988 
779,2021-08-20,1420520.0,121.74,29988 
780,2021-08-21,1420520.0,121.74,29988 
781,2021-08-22,1420520.0,121.74,29988 
782,2021-08-23,1420520.0,121.74,29988 
783,2021-08-24,1420520.0,121.74,29988 
784,2021-08-25,1420520.0,121.74,29988 
785,2021-08-26,1420520.0,121.74,29988 
786,2021-08-27,1420520.0,121.74,29988 
787,2021-08-28,1420520.0,121.74,29988 
788,2021-08-29,1420520.0,121.74,29988 
789,2021-08-30,1420520.0,121.74,29988 
790,2021-08-31,1420520.0,121.74,29988 
791,2021-07-01,1417294.0,121.46,29920 
792,2021-07-02,1417294.0,121.46,29920 
793,2021-07-03,1417294.0,121.46,29920 
794,2021-07-04,1417294.0,121.46,29920 
795,2021-07-05,1417294.0,121.46,29920 
796,2021-07-06,1417294.0,121.46,29920 
797,2021-07-07,1417294.0,121.46,29920 
798,2021-07-08,1417294.0,121.46,29920 
799,2021-07-09,1417294.0,121.46,29920 
800,2021-07-10,1417294.0,121.46,29920 
801,2021-07-11,1417294.0,121.46,29920 
802,2021-07-12,1417294.0,121.46,29920 
803,2021-07-13,1417294.0,121.46,29920 
804,2021-07-14,1417294.0,121.46,29920 
805,2021-07-15,1417294.0,121.46,29920 
806,2021-07-16,1417294.0,121.46,29920 
807,2021-07-17,1417294.0,121.46,29920 
808,2021-07-18,1417294.0,121.46,29920 
809,2021-07-19,1417294.0,121.46,29920 
810,2021-07-20,1417294.0,121.46,29920 
811,2021-07-21,1417294.0,121.46,29920 
812,2021-07-22,1417294.0,121.46,29920 
813,2021-07-23,1417294.0,121.46,29920 
814,2021-07-24,1417294.0,121.46,29920 
815,2021-07-25,1417294.0,121.46,29920 
816,2021-07-26,1417294.0,121.46,29920 
817,2021-07-27,1417294.0,121.46,29920 
818,2021-07-28,1417294.0,121.46,29920 
819,2021-07-29,1417294.0,121.46,29920 
820,2021-07-30,1417294.0,121.46,29920 
821,2021-07-31,1417294.0,121.46,29920 
822,2021-06-01,1425828.0,122.19,30100 
823,2021-06-02,1425828.0,122.19,30100 
824,2021-06-03,1425828.0,122.19,30100 
825,2021-06-04,1425828.0,122.19,30100 
826,2021-06-05,1425828.0,122.19,30100 
827,2021-06-06,1425828.0,122.19,30100 
828,2021-06-07,1425828.0,122.19,30100 
829,2021-06-08,1425828.0,122.19,30100 
830,2021-06-09,1425828.0,122.19,30100 
831,2021-06-10,1425828.0,122.19,30100 
832,2021-06-11,1425828.0,122.19,30100 
833,2021-06-12,1425828.0,122.19,30100 
834,2021-06-13,1425828.0,122.19,30100 
835,2021-06-14,1425828.0,122.19,30100 
836,2021-06-15,1425828.0,122.19,30100 
837,2021-06-16,1425828.0,122.19,30100 
838,2021-06-17,1425828.0,122.19,30100 
839,2021-06-18,1425828.0,122.19,30100 
840,2021-06-19,1425828.0,122.19,30100 
841,2021-06-20,1425828.0,122.19,30100 
842,2021-06-21,1425828.0,122.19,30100 
843,2021-06-22,1425828.0,122.19,30100 
844,2021-06-23,1425828.0,122.19,30100 
845,2021-06-24,1425828.0,122.19,30100 
846,2021-06-25,1425828.0,122.19,30100 
847,2021-06-26,1425828.0,122.19,30100 
848,2021-06-27,1425828.0,122.19,30100 
849,2021-06-28,1425828.0,122.19,30100 
850,2021-06-29,1425828.0,122.19,30100 
851,2021-06-30,1425828.0,122.19,30100 
852,2021-05-01,1403497.0,125.98,29610 
853,2021-05-02,1403497.0,125.98,29610 
854,2021-05-03,1403497.0,125.98,29610 
855,2021-05-04,1403497.0,125.98,29610 
856,2021-05-05,1403497.0,125.98,29610 
857,2021-05-06,1403497.0,125.98,29610 
858,2021-05-07,1403497.0,125.98,29610 
859,2021-05-08,1403497.0,125.98,29610 
860,2021-05-09,1403497.0,125.98,29610 
861,2021-05-10,1403497.0,125.98,29610 
862,2021-05-11,1403497.0,125.98,29610 
863,2021-05-12,1403497.0,125.98,29610 
864,2021-05-13,1403497.0,125.98,29610 
865,2021-05-14,1403497.0,125.98,29610 
866,2021-05-15,1403497.0,125.98,29610 
867,2021-05-16,1403497.0,125.98,29610 
868,2021-05-17,1403497.0,125.98,29610 
869,2021-05-18,1403497.0,125.98,29610 
870,2021-05-19,1403497.0,125.98,29610 
871,2021-05-20,1403497.0,125.98,29610 
872,2021-05-21,1403497.0,125.98,29610 
873,2021-05-22,1403497.0,125.98,29610 
874,2021-05-23,1403497.0,125.98,29610 
875,2021-05-24,1403497.0,125.98,29610 
876,2021-05-25,1403497.0,125.98,29610 
877,2021-05-26,1403497.0,125.98,29610 
878,2021-05-27,1403497.0,125.98,29610 
879,2021-05-28,1403497.0,125.98,29610 
880,2021-05-29,1403497.0,125.98,29610 
881,2021-05-30,1403497.0,125.98,29610 
882,2021-05-31,1403497.0,125.98,29610 
883,2021-04-01,1390659.0,124.83,29340 
884,2021-04-02,1390659.0,124.83,29340 
885,2021-04-03,1390659.0,124.83,29340 
886,2021-04-04,1390659.0,124.83,29340 
887,2021-04-05,1390659.0,124.83,29340 
888,2021-04-06,1390659.0,124.83,29340 
889,2021-04-07,1390659.0,124.83,29340 
890,2021-04-08,1390659.0,124.83,29340 
891,2021-04-09,1390659.0,124.83,29340 
892,2021-04-10,1390659.0,124.83,29340 
893,2021-04-11,1390659.0,124.83,29340 
894,2021-04-12,1390659.0,124.83,29340 
895,2021-04-13,1390659.0,124.83,29340 
896,2021-04-14,1390659.0,124.83,29340 
897,2021-04-15,1390659.0,124.83,29340 
898,2021-04-16,1390659.0,124.83,29340 
899,2021-04-17,1390659.0,124.83,29340 
900,2021-04-18,1390659.0,124.83,29340 
901,2021-04-19,1390659.0,124.83,29340 
902,2021-04-20,1390659.0,124.83,29340 
903,2021-04-21,1390659.0,124.83,29340 
904,2021-04-22,1390659.0,124.83,29340 
905,2021-04-23,1390659.0,124.83,29340 
906,2021-04-24,1390659.0,124.83,29340 
907,2021-04-25,1390659.0,124.83,29340 
908,2021-04-26,1390659.0,124.83,29340 
909,2021-04-27,1390659.0,124.83,29340 
910,2021-04-28,1390659.0,124.83,29340 
911,2021-04-29,1390659.0,124.83,29340 
912,2021-04-30,1390659.0,124.83,29340 
913,2021-03-01,1394046.0,125.13,29411 
914,2021-03-02,1394046.0,125.13,29411 
915,2021-03-03,1394046.0,125.13,29411 
916,2021-03-04,1394046.0,125.13,29411 
917,2021-03-05,1394046.0,125.13,29411 
918,2021-03-06,1394046.0,125.13,29411 
919,2021-03-07,1394046.0,125.13,29411 
920,2021-03-08,1394046.0,125.13,29411 
921,2021-03-09,1394046.0,125.13,29411 
922,2021-03-10,1394046.0,125.13,29411 
923,2021-03-11,1394046.0,125.13,29411 
924,2021-03-12,1394046.0,125.13,29411 
925,2021-03-13,1394046.0,125.13,29411 
926,2021-03-14,1394046.0,125.13,29411 
927,2021-03-15,1394046.0,125.13,29411 
928,2021-03-16,1394046.0,125.13,29411 
929,2021-03-17,1394046.0,125.13,29411 
930,2021-03-18,1394046.0,125.13,29411 
931,2021-03-19,1394046.0,125.13,29411 
932,2021-03-20,1394046.0,125.13,29411 
933,2021-03-21,1394046.0,125.13,29411 
934,2021-03-22,1394046.0,125.13,29411 
935,2021-03-23,1394046.0,125.13,29411 
936,2021-03-24,1394046.0,125.13,29411 
937,2021-03-25,1394046.0,125.13,29411 
938,2021-03-26,1394046.0,125.13,29411 
939,2021-03-27,1394046.0,125.13,29411 
940,2021-03-28,1394046.0,125.13,29411 
941,2021-03-29,1394046.0,125.13,29411 
942,2021-03-30,1394046.0,125.13,29411 
943,2021-03-31,1394046.0,125.13,29411 
944,2021-02-01,1368281.0,122.28,28867 
945,2021-02-02,1368281.0,122.28,28867 
946,2021-02-03,1368281.0,122.28,28867 
947,2021-02-04,1368281.0,122.28,28867 
948,2021-02-05,1368281.0,122.28,28867 
949,2021-02-06,1368281.0,122.28,28867 
950,2021-02-07,1368281.0,122.28,28867 
951,2021-02-08,1368281.0,122.28,28867 
952,2021-02-09,1368281.0,122.28,28867 
953,2021-02-10,1368281.0,122.28,28867 
954,2021-02-11,1368281.0,122.28,28867 
955,2021-02-12,1368281.0,122.28,28867 
956,2021-02-13,1368281.0,122.28,28867 
957,2021-02-14,1368281.0,122.28,28867 
958,2021-02-15,1368281.0,122.28,28867 
959,2021-02-16,1368281.0,122.28,28867 
960,2021-02-17,1368281.0,122.28,28867 
961,2021-02-18,1368281.0,122.28,28867 
962,2021-02-19,1368281.0,122.28,28867 
963,2021-02-20,1368281.0,122.28,28867 
964,2021-02-21,1368281.0,122.28,28867 
965,2021-02-22,1368281.0,122.28,28867 
966,2021-02-23,1368281.0,122.28,28867 
967,2021-02-24,1368281.0,122.28,28867 
968,2021-02-25,1368281.0,122.28,28867 
969,2021-02-26,1368281.0,122.28,28867 
970,2021-02-27,1368281.0,122.28,28867 
971,2021-02-28,1368281.0,122.28,28867 
972,2021-01-01,1349697.0,120.62,28475 
973,2021-01-02,1349697.0,120.62,28475 
974,2021-01-03,1349697.0,120.62,28475 
975,2021-01-04,1349697.0,120.62,28475 
976,2021-01-05,1349697.0,120.62,28475 
977,2021-01-06,1349697.0,120.62,28475 
978,2021-01-07,1349697.0,120.62,28475 
979,2021-01-08,1349697.0,120.62,28475 
980,2021-01-09,1349697.0,120.62,28475 
981,2021-01-10,1349697.0,120.62,28475 
982,2021-01-11,1349697.0,120.62,28475 
983,2021-01-12,1349697.0,120.62,28475 
984,2021-01-13,1349697.0,120.62,28475 
985,2021-01-14,1349697.0,120.62,28475 
986,2021-01-15,1349697.0,120.62,28475 
987,2021-01-16,1349697.0,120.62,28475 
988,2021-01-17,1349697.0,120.62,28475 
989,2021-01-18,1349697.0,120.62,28475 
990,2021-01-19,1349697.0,120.62,28475 
991,2021-01-20,1349697.0,120.62,28475 
992,2021-01-21,1349697.0,120.62,28475 
993,2021-01-22,1349697.0,120.62,28475 
994,2021-01-23,1349697.0,120.62,28475 
995,2021-01-24,1349697.0,120.62,28475 
996,2021-01-25,1349697.0,120.62,28475 
997,2021-01-26,1349697.0,120.62,28475 
998,2021-01-27,1349697.0,120.62,28475 
999,2021-01-28,1349697.0,120.62,28475 
1000,2021-01-29,1349697.0,120.62,28475 
1001,2021-01-30,1349697.0,120.62,28475 
1002,2021-01-31,1349697.0,120.62,28475 
1003,2020-12-01,1345786.0,120.27,28393 
1004,2020-12-02,1345786.0,120.27,28393 
1005,2020-12-03,1345786.0,120.27,28393 
1006,2020-12-04,1345786.0,120.27,28393 
1007,2020-12-05,1345786.0,120.27,28393 
1008,2020-12-06,1345786.0,120.27,28393 
1009,2020-12-07,1345786.0,120.27,28393 
1010,2020-12-08,1345786.0,120.27,28393 
1011,2020-12-09,1345786.0,120.27,28393 
1012,2020-12-10,1345786.0,120.27,28393 
1013,2020-12-11,1345786.0,120.27,28393 
1014,2020-12-12,1345786.0,120.27,28393 
1015,2020-12-13,1345786.0,120.27,28393 
1016,2020-12-14,1345786.0,120.27,28393 
1017,2020-12-15,1345786.0,120.27,28393 
1018,2020-12-16,1345786.0,120.27,28393 
1019,2020-12-17,1345786.0,120.27,28393 
1020,2020-12-18,1345786.0,120.27,28393 
1021,2020-12-19,1345786.0,120.27,28393 
1022,2020-12-20,1345786.0,120.27,28393 
1023,2020-12-21,1345786.0,120.27,28393 
1024,2020-12-22,1345786.0,120.27,28393 
1025,2020-12-23,1345786.0,120.27,28393 
1026,2020-12-24,1345786.0,120.27,28393 
1027,2020-12-25,1345786.0,120.27,28393 
1028,2020-12-26,1345786.0,120.27,28393 
1029,2020-12-27,1345786.0,120.27,28393 
1030,2020-12-28,1345786.0,120.27,28393 
1031,2020-12-29,1345786.0,120.27,28393 
1032,2020-12-30,1345786.0,120.27,28393 
1033,2020-12-31,1345786.0,120.27,28393 
1034,2020-11-01,1346815.0,117.7,28440 
1035,2020-11-02,1346815.0,117.7,28440 
1036,2020-11-03,1346815.0,117.7,28440 
1037,2020-11-04,1346815.0,117.7,28440 
1038,2020-11-05,1346815.0,117.7,28440 
1039,2020-11-06,1346815.0,117.7,28440 
1040,2020-11-07,1346815.0,117.7,28440 
1041,2020-11-08,1346815.0,117.7,28440 
1042,2020-11-09,1346815.0,117.7,28440 
1043,2020-11-10,1346815.0,117.7,28440 
1044,2020-11-11,1346815.0,117.7,28440 
1045,2020-11-12,1346815.0,117.7,28440 
1046,2020-11-13,1346815.0,117.7,28440 
1047,2020-11-14,1346815.0,117.7,28440 
1048,2020-11-15,1346815.0,117.7,28440 
1049,2020-11-16,1346815.0,117.7,28440 
1050,2020-11-17,1346815.0,117.7,28440 
1051,2020-11-18,1346815.0,117.7,28440 
1052,2020-11-19,1346815.0,117.7,28440 
1053,2020-11-20,1346815.0,117.7,28440 
1054,2020-11-21,1346815.0,117.7,28440 
1055,2020-11-22,1346815.0,117.7,28440 
1056,2020-11-23,1346815.0,117.7,28440 
1057,2020-11-24,1346815.0,117.7,28440 
1058,2020-11-25,1346815.0,117.7,28440 
1059,2020-11-26,1346815.0,117.7,28440 
1060,2020-11-27,1346815.0,117.7,28440 
1061,2020-11-28,1346815.0,117.7,28440 
1062,2020-11-29,1346815.0,117.7,28440 
1063,2020-11-30,1346815.0,117.7,28440 
1064,2020-10-01,1340252.0,117.12,28302 
1065,2020-10-02,1340252.0,117.12,28302 
1066,2020-10-03,1340252.0,117.12,28302 
1067,2020-10-04,1340252.0,117.12,28302 
1068,2020-10-05,1340252.0,117.12,28302 
1069,2020-10-06,1340252.0,117.12,28302 
1070,2020-10-07,1340252.0,117.12,28302 
1071,2020-10-08,1340252.0,117.12,28302 
1072,2020-10-09,1340252.0,117.12,28302 
1073,2020-10-10,1340252.0,117.12,28302 
1074,2020-10-11,1340252.0,117.12,28302 
1075,2020-10-12,1340252.0,117.12,28302 
1076,2020-10-13,1340252.0,117.12,28302 
1077,2020-10-14,1340252.0,117.12,28302 
1078,2020-10-15,1340252.0,117.12,28302 
1079,2020-10-16,1340252.0,117.12,28302 
1080,2020-10-17,1340252.0,117.12,28302 
1081,2020-10-18,1340252.0,117.12,28302 
1082,2020-10-19,1340252.0,117.12,28302 
1083,2020-10-20,1340252.0,117.12,28302 
1084,2020-10-21,1340252.0,117.12,28302 
1085,2020-10-22,1340252.0,117.12,28302 
1086,2020-10-23,1340252.0,117.12,28302 
1087,2020-10-24,1340252.0,117.12,28302 
1088,2020-10-25,1340252.0,117.12,28302 
1089,2020-10-26,1340252.0,117.12,28302 
1090,2020-10-27,1340252.0,117.12,28302 
1091,2020-10-28,1340252.0,117.12,28302 
1092,2020-10-29,1340252.0,117.12,28302 
1093,2020-10-30,1340252.0,117.12,28302 
1094,2020-10-31,1340252.0,117.12,28302 
1095,2020-09-01,1342410.0,117.31,28347 
1096,2020-09-02,1342410.0,117.31,28347 
1097,2020-09-03,1342410.0,117.31,28347 
1098,2020-09-04,1342410.0,117.31,28347 
1099,2020-09-05,1342410.0,117.31,28347 
1100,2020-09-06,1342410.0,117.31,28347 
1101,2020-09-07,1342410.0,117.31,28347 
1102,2020-09-08,1342410.0,117.31,28347 
1103,2020-09-09,1342410.0,117.31,28347 
1104,2020-09-10,1342410.0,117.31,28347 
1105,2020-09-11,1342410.0,117.31,28347 
1106,2020-09-12,1342410.0,117.31,28347 
1107,2020-09-13,1342410.0,117.31,28347 
1108,2020-09-14,1342410.0,117.31,28347 
1109,2020-09-15,1342410.0,117.31,28347 
1110,2020-09-16,1342410.0,117.31,28347 
1111,2020-09-17,1342410.0,117.31,28347 
1112,2020-09-18,1342410.0,117.31,28347 
1113,2020-09-19,1342410.0,117.31,28347 
1114,2020-09-20,1342410.0,117.31,28347 
1115,2020-09-21,1342410.0,117.31,28347 
1116,2020-09-22,1342410.0,117.31,28347 
1117,2020-09-23,1342410.0,117.31,28347 
1118,2020-09-24,1342410.0,117.31,28347 
1119,2020-09-25,1342410.0,117.31,28347 
1120,2020-09-26,1342410.0,117.31,28347 
1121,2020-09-27,1342410.0,117.31,28347 
1122,2020-09-28,1342410.0,117.31,28347 
1123,2020-09-29,1342410.0,117.31,28347 
1124,2020-09-30,1342410.0,117.31,28347 
