Unnamed: 0,Date,IPC
5322,2009-06-26,0.4
5321,2009-06-25,0.4
5320,2009-06-24,0.4
5319,2009-06-23,0.4
5318,2009-06-22,0.4
5315,2009-06-19,0.4
5314,2009-06-18,0.4
5313,2009-06-17,0.4
5312,2009-06-16,0.4
5311,2009-06-15,0.4
5308,2009-06-12,0.4
5307,2009-06-11,0.4
5306,2009-06-10,0.4
5305,2009-06-09,0.4
5304,2009-06-08,0.4
5301,2009-06-05,0.4
5300,2009-06-04,0.4
5299,2009-06-03,0.4
5298,2009-06-02,0.4
5297,2009-06-01,0.4
5296,2009-07-31,-0.9
5295,2009-07-30,-0.9
5294,2009-07-29,-0.9
5293,2009-07-28,-0.9
5292,2009-07-27,-0.9
5289,2009-07-24,-0.9
5288,2009-07-23,-0.9
5287,2009-07-22,-0.9
5286,2009-07-21,-0.9
5285,2009-07-20,-0.9
5282,2009-07-17,-0.9
5281,2009-07-16,-0.9
5280,2009-07-15,-0.9
5279,2009-07-14,-0.9
5278,2009-07-13,-0.9
5275,2009-07-10,-0.9
5274,2009-07-09,-0.9
5273,2009-07-08,-0.9
5272,2009-07-07,-0.9
5271,2009-07-06,-0.9
5268,2009-07-03,-0.9
5267,2009-07-02,-0.9
5266,2009-07-01,-0.9
5265,2009-08-31,0.3
5262,2009-08-28,0.3
5261,2009-08-27,0.3
5260,2009-08-26,0.3
5259,2009-08-25,0.3
5258,2009-08-24,0.3
5255,2009-08-21,0.3
5254,2009-08-20,0.3
5253,2009-08-19,0.3
5252,2009-08-18,0.3
5251,2009-08-17,0.3
5248,2009-08-14,0.3
5247,2009-08-13,0.3
5246,2009-08-12,0.3
5245,2009-08-11,0.3
5244,2009-08-10,0.3
5241,2009-08-07,0.3
5240,2009-08-06,0.3
5239,2009-08-05,0.3
5238,2009-08-04,0.3
5237,2009-08-03,0.3
5234,2009-09-30,-0.2
5233,2009-09-29,-0.2
5232,2009-09-28,-0.2
5229,2009-09-25,-0.2
5228,2009-09-24,-0.2
5227,2009-09-23,-0.2
5226,2009-09-22,-0.2
5225,2009-09-21,-0.2
5222,2009-09-18,-0.2
5221,2009-09-17,-0.2
5220,2009-09-16,-0.2
5219,2009-09-15,-0.2
5218,2009-09-14,-0.2
5215,2009-09-11,-0.2
5214,2009-09-10,-0.2
5213,2009-09-09,-0.2
5212,2009-09-08,-0.2
5211,2009-09-07,-0.2
5208,2009-09-04,-0.2
5207,2009-09-03,-0.2
5206,2009-09-02,-0.2
5205,2009-09-01,-0.2
5203,2009-10-30,0.7
5202,2009-10-29,0.7
5201,2009-10-28,0.7
5200,2009-10-27,0.7
5199,2009-10-26,0.7
5196,2009-10-23,0.7
5195,2009-10-22,0.7
5194,2009-10-21,0.7
5193,2009-10-20,0.7
5192,2009-10-19,0.7
5189,2009-10-16,0.7
5188,2009-10-15,0.7
5187,2009-10-14,0.7
5186,2009-10-13,0.7
5185,2009-10-12,0.7
5182,2009-10-09,0.7
5181,2009-10-08,0.7
5180,2009-10-07,0.7
5179,2009-10-06,0.7
5178,2009-10-05,0.7
5175,2009-10-02,0.7
5174,2009-10-01,0.7
5173,2009-11-30,0.5
5170,2009-11-27,0.5
5169,2009-11-26,0.5
5168,2009-11-25,0.5
5167,2009-11-24,0.5
5166,2009-11-23,0.5
5163,2009-11-20,0.5
5162,2009-11-19,0.5
5161,2009-11-18,0.5
5160,2009-11-17,0.5
5159,2009-11-16,0.5
5156,2009-11-13,0.5
5155,2009-11-12,0.5
5154,2009-11-11,0.5
5153,2009-11-10,0.5
5152,2009-11-09,0.5
5149,2009-11-06,0.5
5148,2009-11-05,0.5
5147,2009-11-04,0.5
5146,2009-11-03,0.5
5145,2009-11-02,0.5
5142,2009-12-30,0.0
5141,2009-12-29,0.0
5140,2009-12-28,0.0
5135,2009-12-23,0.0
5134,2009-12-22,0.0
5133,2009-12-21,0.0
5130,2009-12-18,0.0
5129,2009-12-17,0.0
5128,2009-12-16,0.0
5127,2009-12-15,0.0
5126,2009-12-14,0.0
5123,2009-12-11,0.0
5122,2009-12-10,0.0
5121,2009-12-09,0.0
5120,2009-12-08,0.0
5119,2009-12-07,0.0
5116,2009-12-04,0.0
5115,2009-12-03,0.0
5114,2009-12-02,0.0
5113,2009-12-01,0.0
5110,2010-01-29,-1.0
5109,2010-01-28,-1.0
5108,2010-01-27,-1.0
5107,2010-01-26,-1.0
5106,2010-01-25,-1.0
5103,2010-01-22,-1.0
5102,2010-01-21,-1.0
5101,2010-01-20,-1.0
5100,2010-01-19,-1.0
5099,2010-01-18,-1.0
5096,2010-01-15,-1.0
5095,2010-01-14,-1.0
5094,2010-01-13,-1.0
5093,2010-01-12,-1.0
5092,2010-01-11,-1.0
5089,2010-01-08,-1.0
5088,2010-01-07,-1.0
5087,2010-01-06,-1.0
5086,2010-01-05,-1.0
5085,2010-01-04,-1.0
5079,2010-02-26,-0.2
5078,2010-02-25,-0.2
5077,2010-02-24,-0.2
5076,2010-02-23,-0.2
5075,2010-02-22,-0.2
5072,2010-02-19,-0.2
5071,2010-02-18,-0.2
5070,2010-02-17,-0.2
5069,2010-02-16,-0.2
5068,2010-02-15,-0.2
5065,2010-02-12,-0.2
5064,2010-02-11,-0.2
5063,2010-02-10,-0.2
5062,2010-02-09,-0.2
5061,2010-02-08,-0.2
5058,2010-02-05,-0.2
5057,2010-02-04,-0.2
5056,2010-02-03,-0.2
5055,2010-02-02,-0.2
5054,2010-02-01,-0.2
5053,2010-03-31,0.7
5052,2010-03-30,0.7
5051,2010-03-29,0.7
5048,2010-03-26,0.7
5047,2010-03-25,0.7
5046,2010-03-24,0.7
5045,2010-03-23,0.7
5044,2010-03-22,0.7
5041,2010-03-19,0.7
5040,2010-03-18,0.7
5039,2010-03-17,0.7
5038,2010-03-16,0.7
5037,2010-03-15,0.7
5034,2010-03-12,0.7
5033,2010-03-11,0.7
5032,2010-03-10,0.7
5031,2010-03-09,0.7
5030,2010-03-08,0.7
5027,2010-03-05,0.7
5026,2010-03-04,0.7
5025,2010-03-03,0.7
5024,2010-03-02,0.7
5023,2010-03-01,0.7
5022,2010-04-30,1.1
5021,2010-04-29,1.1
5020,2010-04-28,1.1
5019,2010-04-27,1.1
5018,2010-04-26,1.1
5015,2010-04-23,1.1
5014,2010-04-22,1.1
5013,2010-04-21,1.1
5012,2010-04-20,1.1
5011,2010-04-19,1.1
5008,2010-04-16,1.1
5007,2010-04-15,1.1
5006,2010-04-14,1.1
5005,2010-04-13,1.1
5004,2010-04-12,1.1
5001,2010-04-09,1.1
5000,2010-04-08,1.1
4999,2010-04-07,1.1
4998,2010-04-06,1.1
4993,2010-04-01,1.1
4992,2010-05-31,0.2
4989,2010-05-28,0.2
4988,2010-05-27,0.2
4987,2010-05-26,0.2
4986,2010-05-25,0.2
4985,2010-05-24,0.2
4982,2010-05-21,0.2
4981,2010-05-20,0.2
4980,2010-05-19,0.2
4979,2010-05-18,0.2
4978,2010-05-17,0.2
4975,2010-05-14,0.2
4974,2010-05-13,0.2
4973,2010-05-12,0.2
4972,2010-05-11,0.2
4971,2010-05-10,0.2
4968,2010-05-07,0.2
4967,2010-05-06,0.2
4966,2010-05-05,0.2
4965,2010-05-04,0.2
4964,2010-05-03,0.2
4961,2010-06-30,0.2
4960,2010-06-29,0.2
4959,2010-06-28,0.2
4956,2010-06-25,0.2
4955,2010-06-24,0.2
4954,2010-06-23,0.2
4953,2010-06-22,0.2
4952,2010-06-21,0.2
4949,2010-06-18,0.2
4948,2010-06-17,0.2
4947,2010-06-16,0.2
4946,2010-06-15,0.2
4945,2010-06-14,0.2
4942,2010-06-11,0.2
4941,2010-06-10,0.2
4940,2010-06-09,0.2
4939,2010-06-08,0.2
4938,2010-06-07,0.2
4935,2010-06-04,0.2
4934,2010-06-03,0.2
4933,2010-06-02,0.2
4932,2010-06-01,0.2
4930,2010-07-30,-0.4
4929,2010-07-29,-0.4
4928,2010-07-28,-0.4
4927,2010-07-27,-0.4
4926,2010-07-26,-0.4
4923,2010-07-23,-0.4
4922,2010-07-22,-0.4
4921,2010-07-21,-0.4
4920,2010-07-20,-0.4
4919,2010-07-19,-0.4
4916,2010-07-16,-0.4
4915,2010-07-15,-0.4
4914,2010-07-14,-0.4
4913,2010-07-13,-0.4
4912,2010-07-12,-0.4
4909,2010-07-09,-0.4
4908,2010-07-08,-0.4
4907,2010-07-07,-0.4
4906,2010-07-06,-0.4
4905,2010-07-05,-0.4
4902,2010-07-02,-0.4
4901,2010-07-01,-0.4
4900,2010-08-31,0.3
4899,2010-08-30,0.3
4896,2010-08-27,0.3
4895,2010-08-26,0.3
4894,2010-08-25,0.3
4893,2010-08-24,0.3
4892,2010-08-23,0.3
4889,2010-08-20,0.3
4888,2010-08-19,0.3
4887,2010-08-18,0.3
4886,2010-08-17,0.3
4885,2010-08-16,0.3
4882,2010-08-13,0.3
4881,2010-08-12,0.3
4880,2010-08-11,0.3
4879,2010-08-10,0.3
4878,2010-08-09,0.3
4875,2010-08-06,0.3
4874,2010-08-05,0.3
4873,2010-08-04,0.3
4872,2010-08-03,0.3
4871,2010-08-02,0.3
4869,2010-09-30,0.1
4868,2010-09-29,0.1
4867,2010-09-28,0.1
4866,2010-09-27,0.1
4863,2010-09-24,0.1
4862,2010-09-23,0.1
4861,2010-09-22,0.1
4860,2010-09-21,0.1
4859,2010-09-20,0.1
4856,2010-09-17,0.1
4855,2010-09-16,0.1
4854,2010-09-15,0.1
4853,2010-09-14,0.1
4852,2010-09-13,0.1
4849,2010-09-10,0.1
4848,2010-09-09,0.1
4847,2010-09-08,0.1
4846,2010-09-07,0.1
4845,2010-09-06,0.1
4842,2010-09-03,0.1
4841,2010-09-02,0.1
4840,2010-09-01,0.1
4837,2010-10-29,0.9
4836,2010-10-28,0.9
4835,2010-10-27,0.9
4834,2010-10-26,0.9
4833,2010-10-25,0.9
4830,2010-10-22,0.9
4829,2010-10-21,0.9
4828,2010-10-20,0.9
4827,2010-10-19,0.9
4826,2010-10-18,0.9
4823,2010-10-15,0.9
4822,2010-10-14,0.9
4821,2010-10-13,0.9
4820,2010-10-12,0.9
4819,2010-10-11,0.9
4816,2010-10-08,0.9
4815,2010-10-07,0.9
4814,2010-10-06,0.9
4813,2010-10-05,0.9
4812,2010-10-04,0.9
4809,2010-10-01,0.9
4808,2010-11-30,0.5
4807,2010-11-29,0.5
4804,2010-11-26,0.5
4803,2010-11-25,0.5
4802,2010-11-24,0.5
4801,2010-11-23,0.5
4800,2010-11-22,0.5
4797,2010-11-19,0.5
4796,2010-11-18,0.5
4795,2010-11-17,0.5
4794,2010-11-16,0.5
4793,2010-11-15,0.5
4790,2010-11-12,0.5
4789,2010-11-11,0.5
4788,2010-11-10,0.5
4787,2010-11-09,0.5
4786,2010-11-08,0.5
4783,2010-11-05,0.5
4782,2010-11-04,0.5
4781,2010-11-03,0.5
4780,2010-11-02,0.5
4779,2010-11-01,0.5
4777,2010-12-30,0.6
4776,2010-12-29,0.6
4775,2010-12-28,0.6
4774,2010-12-27,0.6
4770,2010-12-23,0.6
4769,2010-12-22,0.6
4768,2010-12-21,0.6
4767,2010-12-20,0.6
4764,2010-12-17,0.6
4763,2010-12-16,0.6
4762,2010-12-15,0.6
4761,2010-12-14,0.6
4760,2010-12-13,0.6
4757,2010-12-10,0.6
4756,2010-12-09,0.6
4755,2010-12-08,0.6
4754,2010-12-07,0.6
4753,2010-12-06,0.6
4750,2010-12-03,0.6
4749,2010-12-02,0.6
4748,2010-12-01,0.6
4747,2011-01-31,-0.7
4744,2011-01-28,-0.7
4743,2011-01-27,-0.7
4742,2011-01-26,-0.7
4741,2011-01-25,-0.7
4740,2011-01-24,-0.7
4737,2011-01-21,-0.7
4736,2011-01-20,-0.7
4735,2011-01-19,-0.7
4734,2011-01-18,-0.7
4733,2011-01-17,-0.7
4730,2011-01-14,-0.7
4729,2011-01-13,-0.7
4728,2011-01-12,-0.7
4727,2011-01-11,-0.7
4726,2011-01-10,-0.7
4723,2011-01-07,-0.7
4722,2011-01-06,-0.7
4721,2011-01-05,-0.7
4720,2011-01-04,-0.7
4719,2011-01-03,-0.7
4716,2011-02-28,0.1
4713,2011-02-25,0.1
4712,2011-02-24,0.1
4711,2011-02-23,0.1
4710,2011-02-22,0.1
4709,2011-02-21,0.1
4706,2011-02-18,0.1
4705,2011-02-17,0.1
4704,2011-02-16,0.1
4703,2011-02-15,0.1
4702,2011-02-14,0.1
4699,2011-02-11,0.1
4698,2011-02-10,0.1
4697,2011-02-09,0.1
4696,2011-02-08,0.1
4695,2011-02-07,0.1
4692,2011-02-04,0.1
4691,2011-02-03,0.1
4690,2011-02-02,0.1
4689,2011-02-01,0.1
4688,2011-03-31,0.7
4687,2011-03-30,0.7
4686,2011-03-29,0.7
4685,2011-03-28,0.7
4682,2011-03-25,0.7
4681,2011-03-24,0.7
4680,2011-03-23,0.7
4679,2011-03-22,0.7
4678,2011-03-21,0.7
4675,2011-03-18,0.7
4674,2011-03-17,0.7
4673,2011-03-16,0.7
4672,2011-03-15,0.7
4671,2011-03-14,0.7
4668,2011-03-11,0.7
4667,2011-03-10,0.7
4666,2011-03-09,0.7
4665,2011-03-08,0.7
4664,2011-03-07,0.7
4661,2011-03-04,0.7
4660,2011-03-03,0.7
4659,2011-03-02,0.7
4658,2011-03-01,0.7
4656,2011-04-29,1.2
4655,2011-04-28,1.2
4654,2011-04-27,1.2
4653,2011-04-26,1.2
4648,2011-04-21,1.2
4647,2011-04-20,1.2
4646,2011-04-19,1.2
4645,2011-04-18,1.2
4642,2011-04-15,1.2
4641,2011-04-14,1.2
4640,2011-04-13,1.2
4639,2011-04-12,1.2
4638,2011-04-11,1.2
4635,2011-04-08,1.2
4634,2011-04-07,1.2
4633,2011-04-06,1.2
4632,2011-04-05,1.2
4631,2011-04-04,1.2
4628,2011-04-01,1.2
4627,2011-05-31,0.0
4626,2011-05-30,0.0
4623,2011-05-27,0.0
4622,2011-05-26,0.0
4621,2011-05-25,0.0
4620,2011-05-24,0.0
4619,2011-05-23,0.0
4616,2011-05-20,0.0
4615,2011-05-19,0.0
4614,2011-05-18,0.0
4613,2011-05-17,0.0
4612,2011-05-16,0.0
4609,2011-05-13,0.0
4608,2011-05-12,0.0
4607,2011-05-11,0.0
4606,2011-05-10,0.0
4605,2011-05-09,0.0
4602,2011-05-06,0.0
4601,2011-05-05,0.0
4600,2011-05-04,0.0
4599,2011-05-03,0.0
4598,2011-05-02,0.0
4596,2011-06-30,-0.1
4595,2011-06-29,-0.1
4594,2011-06-28,-0.1
4593,2011-06-27,-0.1
4590,2011-06-24,-0.1
4589,2011-06-23,-0.1
4588,2011-06-22,-0.1
4587,2011-06-21,-0.1
4586,2011-06-20,-0.1
4583,2011-06-17,-0.1
4582,2011-06-16,-0.1
4581,2011-06-15,-0.1
4580,2011-06-14,-0.1
4579,2011-06-13,-0.1
4576,2011-06-10,-0.1
4575,2011-06-09,-0.1
4574,2011-06-08,-0.1
4573,2011-06-07,-0.1
4572,2011-06-06,-0.1
4569,2011-06-03,-0.1
4568,2011-06-02,-0.1
4567,2011-06-01,-0.1
4564,2011-07-29,-0.5
4563,2011-07-28,-0.5
4562,2011-07-27,-0.5
4561,2011-07-26,-0.5
4560,2011-07-25,-0.5
4557,2011-07-22,-0.5
4556,2011-07-21,-0.5
4555,2011-07-20,-0.5
4554,2011-07-19,-0.5
4553,2011-07-18,-0.5
4550,2011-07-15,-0.5
4549,2011-07-14,-0.5
4548,2011-07-13,-0.5
4547,2011-07-12,-0.5
4546,2011-07-11,-0.5
4543,2011-07-08,-0.5
4542,2011-07-07,-0.5
4541,2011-07-06,-0.5
4540,2011-07-05,-0.5
4539,2011-07-04,-0.5
4536,2011-07-01,-0.5
4535,2011-08-31,0.1
4534,2011-08-30,0.1
4533,2011-08-29,0.1
4530,2011-08-26,0.1
4529,2011-08-25,0.1
4528,2011-08-24,0.1
4527,2011-08-23,0.1
4526,2011-08-22,0.1
4523,2011-08-19,0.1
4522,2011-08-18,0.1
4521,2011-08-17,0.1
4520,2011-08-16,0.1
4519,2011-08-15,0.1
4516,2011-08-12,0.1
4515,2011-08-11,0.1
4514,2011-08-10,0.1
4513,2011-08-09,0.1
4512,2011-08-08,0.1
4509,2011-08-05,0.1
4508,2011-08-04,0.1
4507,2011-08-03,0.1
4506,2011-08-02,0.1
4505,2011-08-01,0.1
4504,2011-09-30,0.2
4503,2011-09-29,0.2
4502,2011-09-28,0.2
4501,2011-09-27,0.2
4500,2011-09-26,0.2
4497,2011-09-23,0.2
4496,2011-09-22,0.2
4495,2011-09-21,0.2
4494,2011-09-20,0.2
4493,2011-09-19,0.2
4490,2011-09-16,0.2
4489,2011-09-15,0.2
4488,2011-09-14,0.2
4487,2011-09-13,0.2
4486,2011-09-12,0.2
4483,2011-09-09,0.2
4482,2011-09-08,0.2
4481,2011-09-07,0.2
4480,2011-09-06,0.2
4479,2011-09-05,0.2
4476,2011-09-02,0.2
4475,2011-09-01,0.2
4474,2011-10-31,0.8
4471,2011-10-28,0.8
4470,2011-10-27,0.8
4469,2011-10-26,0.8
4468,2011-10-25,0.8
4467,2011-10-24,0.8
4464,2011-10-21,0.8
4463,2011-10-20,0.8
4462,2011-10-19,0.8
4461,2011-10-18,0.8
4460,2011-10-17,0.8
4457,2011-10-14,0.8
4456,2011-10-13,0.8
4455,2011-10-12,0.8
4454,2011-10-11,0.8
4453,2011-10-10,0.8
4450,2011-10-07,0.8
4449,2011-10-06,0.8
4448,2011-10-05,0.8
4447,2011-10-04,0.8
4446,2011-10-03,0.8
4443,2011-11-30,0.4
4442,2011-11-29,0.4
4441,2011-11-28,0.4
4438,2011-11-25,0.4
4437,2011-11-24,0.4
4436,2011-11-23,0.4
4435,2011-11-22,0.4
4434,2011-11-21,0.4
4431,2011-11-18,0.4
4430,2011-11-17,0.4
4429,2011-11-16,0.4
4428,2011-11-15,0.4
4427,2011-11-14,0.4
4424,2011-11-11,0.4
4423,2011-11-10,0.4
4422,2011-11-09,0.4
4421,2011-11-08,0.4
4420,2011-11-07,0.4
4417,2011-11-04,0.4
4416,2011-11-03,0.4
4415,2011-11-02,0.4
4414,2011-11-01,0.4
4412,2011-12-30,0.1
4411,2011-12-29,0.1
4410,2011-12-28,0.1
4409,2011-12-27,0.1
4405,2011-12-23,0.1
4404,2011-12-22,0.1
4403,2011-12-21,0.1
4402,2011-12-20,0.1
4401,2011-12-19,0.1
4398,2011-12-16,0.1
4397,2011-12-15,0.1
4396,2011-12-14,0.1
4395,2011-12-13,0.1
4394,2011-12-12,0.1
4391,2011-12-09,0.1
4390,2011-12-08,0.1
4389,2011-12-07,0.1
4388,2011-12-06,0.1
4387,2011-12-05,0.1
4384,2011-12-02,0.1
4383,2011-12-01,0.1
4382,2012-01-31,-1.1
4381,2012-01-30,-1.1
4378,2012-01-27,-1.1
4377,2012-01-26,-1.1
4376,2012-01-25,-1.1
4375,2012-01-24,-1.1
4374,2012-01-23,-1.1
4371,2012-01-20,-1.1
4370,2012-01-19,-1.1
4369,2012-01-18,-1.1
4368,2012-01-17,-1.1
4367,2012-01-16,-1.1
4364,2012-01-13,-1.1
4363,2012-01-12,-1.1
4362,2012-01-11,-1.1
4361,2012-01-10,-1.1
4360,2012-01-09,-1.1
4357,2012-01-06,-1.1
4356,2012-01-05,-1.1
4355,2012-01-04,-1.1
4354,2012-01-03,-1.1
4353,2012-01-02,-1.1
4351,2012-02-29,0.1
4350,2012-02-28,0.1
4349,2012-02-27,0.1
4346,2012-02-24,0.1
4345,2012-02-23,0.1
4344,2012-02-22,0.1
4343,2012-02-21,0.1
4342,2012-02-20,0.1
4339,2012-02-17,0.1
4338,2012-02-16,0.1
4337,2012-02-15,0.1
4336,2012-02-14,0.1
4335,2012-02-13,0.1
4332,2012-02-10,0.1
4331,2012-02-09,0.1
4330,2012-02-08,0.1
4329,2012-02-07,0.1
4328,2012-02-06,0.1
4325,2012-02-03,0.1
4324,2012-02-02,0.1
4323,2012-02-01,0.1
4321,2012-03-30,0.7
4320,2012-03-29,0.7
4319,2012-03-28,0.7
4318,2012-03-27,0.7
4317,2012-03-26,0.7
4314,2012-03-23,0.7
4313,2012-03-22,0.7
4312,2012-03-21,0.7
4311,2012-03-20,0.7
4310,2012-03-19,0.7
4307,2012-03-16,0.7
4306,2012-03-15,0.7
4305,2012-03-14,0.7
4304,2012-03-13,0.7
4303,2012-03-12,0.7
4300,2012-03-09,0.7
4299,2012-03-08,0.7
4298,2012-03-07,0.7
4297,2012-03-06,0.7
4296,2012-03-05,0.7
4293,2012-03-02,0.7
4292,2012-03-01,0.7
4291,2012-04-30,1.4
4288,2012-04-27,1.4
4287,2012-04-26,1.4
4286,2012-04-25,1.4
4285,2012-04-24,1.4
4284,2012-04-23,1.4
4281,2012-04-20,1.4
4280,2012-04-19,1.4
4279,2012-04-18,1.4
4278,2012-04-17,1.4
4277,2012-04-16,1.4
4274,2012-04-13,1.4
4273,2012-04-12,1.4
4272,2012-04-11,1.4
4271,2012-04-10,1.4
4266,2012-04-05,1.4
4265,2012-04-04,1.4
4264,2012-04-03,1.4
4263,2012-04-02,1.4
4261,2012-05-31,-0.1
4260,2012-05-30,-0.1
4259,2012-05-29,-0.1
4258,2012-05-28,-0.1
4255,2012-05-25,-0.1
4254,2012-05-24,-0.1
4253,2012-05-23,-0.1
4252,2012-05-22,-0.1
4251,2012-05-21,-0.1
4248,2012-05-18,-0.1
4247,2012-05-17,-0.1
4246,2012-05-16,-0.1
4245,2012-05-15,-0.1
4244,2012-05-14,-0.1
4241,2012-05-11,-0.1
4240,2012-05-10,-0.1
4239,2012-05-09,-0.1
4238,2012-05-08,-0.1
4237,2012-05-07,-0.1
4234,2012-05-04,-0.1
4233,2012-05-03,-0.1
4232,2012-05-02,-0.1
4229,2012-06-29,-0.2
4228,2012-06-28,-0.2
4227,2012-06-27,-0.2
4226,2012-06-26,-0.2
4225,2012-06-25,-0.2
4222,2012-06-22,-0.2
4221,2012-06-21,-0.2
4220,2012-06-20,-0.2
4219,2012-06-19,-0.2
4218,2012-06-18,-0.2
4215,2012-06-15,-0.2
4214,2012-06-14,-0.2
4213,2012-06-13,-0.2
4212,2012-06-12,-0.2
4211,2012-06-11,-0.2
4208,2012-06-08,-0.2
4207,2012-06-07,-0.2
4206,2012-06-06,-0.2
4205,2012-06-05,-0.2
4204,2012-06-04,-0.2
4201,2012-06-01,-0.2
4200,2012-07-31,-0.2
4199,2012-07-30,-0.2
4196,2012-07-27,-0.2
4195,2012-07-26,-0.2
4194,2012-07-25,-0.2
4193,2012-07-24,-0.2
4192,2012-07-23,-0.2
4189,2012-07-20,-0.2
4188,2012-07-19,-0.2
4187,2012-07-18,-0.2
4186,2012-07-17,-0.2
4185,2012-07-16,-0.2
4182,2012-07-13,-0.2
4181,2012-07-12,-0.2
4180,2012-07-11,-0.2
4179,2012-07-10,-0.2
4178,2012-07-09,-0.2
4175,2012-07-06,-0.2
4174,2012-07-05,-0.2
4173,2012-07-04,-0.2
4172,2012-07-03,-0.2
4171,2012-07-02,-0.2
4169,2012-08-31,0.6
4168,2012-08-30,0.6
4167,2012-08-29,0.6
4166,2012-08-28,0.6
4165,2012-08-27,0.6
4162,2012-08-24,0.6
4161,2012-08-23,0.6
4160,2012-08-22,0.6
4159,2012-08-21,0.6
4158,2012-08-20,0.6
4155,2012-08-17,0.6
4154,2012-08-16,0.6
4153,2012-08-15,0.6
4152,2012-08-14,0.6
4151,2012-08-13,0.6
4148,2012-08-10,0.6
4147,2012-08-09,0.6
4146,2012-08-08,0.6
4145,2012-08-07,0.6
4144,2012-08-06,0.6
4141,2012-08-03,0.6
4140,2012-08-02,0.6
4139,2012-08-01,0.6
4136,2012-09-28,1.0
4135,2012-09-27,1.0
4134,2012-09-26,1.0
4133,2012-09-25,1.0
4132,2012-09-24,1.0
4129,2012-09-21,1.0
4128,2012-09-20,1.0
4127,2012-09-19,1.0
4126,2012-09-18,1.0
4125,2012-09-17,1.0
4122,2012-09-14,1.0
4121,2012-09-13,1.0
4120,2012-09-12,1.0
4119,2012-09-11,1.0
4118,2012-09-10,1.0
4115,2012-09-07,1.0
4114,2012-09-06,1.0
4113,2012-09-05,1.0
4112,2012-09-04,1.0
4111,2012-09-03,1.0
4108,2012-10-31,0.8
4107,2012-10-30,0.8
4106,2012-10-29,0.8
4103,2012-10-26,0.8
4102,2012-10-25,0.8
4101,2012-10-24,0.8
4100,2012-10-23,0.8
4099,2012-10-22,0.8
4096,2012-10-19,0.8
4095,2012-10-18,0.8
4094,2012-10-17,0.8
4093,2012-10-16,0.8
4092,2012-10-15,0.8
4089,2012-10-12,0.8
4088,2012-10-11,0.8
4087,2012-10-10,0.8
4086,2012-10-09,0.8
4085,2012-10-08,0.8
4082,2012-10-05,0.8
4081,2012-10-04,0.8
4080,2012-10-03,0.8
4079,2012-10-02,0.8
4078,2012-10-01,0.8
4077,2012-11-30,-0.1
4076,2012-11-29,-0.1
4075,2012-11-28,-0.1
4074,2012-11-27,-0.1
4073,2012-11-26,-0.1
4070,2012-11-23,-0.1
4069,2012-11-22,-0.1
4068,2012-11-21,-0.1
4067,2012-11-20,-0.1
4066,2012-11-19,-0.1
4063,2012-11-16,-0.1
4062,2012-11-15,-0.1
4061,2012-11-14,-0.1
4060,2012-11-13,-0.1
4059,2012-11-12,-0.1
4056,2012-11-09,-0.1
4055,2012-11-08,-0.1
4054,2012-11-07,-0.1
4053,2012-11-06,-0.1
4052,2012-11-05,-0.1
4049,2012-11-02,-0.1
4048,2012-11-01,-0.1
4047,2012-12-31,0.1
4044,2012-12-28,0.1
4043,2012-12-27,0.1
4040,2012-12-24,0.1
4037,2012-12-21,0.1
4036,2012-12-20,0.1
4035,2012-12-19,0.1
4034,2012-12-18,0.1
4033,2012-12-17,0.1
4030,2012-12-14,0.1
4029,2012-12-13,0.1
4028,2012-12-12,0.1
4027,2012-12-11,0.1
4026,2012-12-10,0.1
4023,2012-12-07,0.1
4022,2012-12-06,0.1
4021,2012-12-05,0.1
4020,2012-12-04,0.1
4019,2012-12-03,0.1
4016,2013-01-31,-1.3
4015,2013-01-30,-1.3
4014,2013-01-29,-1.3
4013,2013-01-28,-1.3
4010,2013-01-25,-1.3
4009,2013-01-24,-1.3
4008,2013-01-23,-1.3
4007,2013-01-22,-1.3
4006,2013-01-21,-1.3
4003,2013-01-18,-1.3
4002,2013-01-17,-1.3
4001,2013-01-16,-1.3
4000,2013-01-15,-1.3
3999,2013-01-14,-1.3
3996,2013-01-11,-1.3
3995,2013-01-10,-1.3
3994,2013-01-09,-1.3
3993,2013-01-08,-1.3
3992,2013-01-07,-1.3
3989,2013-01-04,-1.3
3988,2013-01-03,-1.3
3987,2013-01-02,-1.3
3985,2013-02-28,0.2
3984,2013-02-27,0.2
3983,2013-02-26,0.2
3982,2013-02-25,0.2
3979,2013-02-22,0.2
3978,2013-02-21,0.2
3977,2013-02-20,0.2
3976,2013-02-19,0.2
3975,2013-02-18,0.2
3972,2013-02-15,0.2
3971,2013-02-14,0.2
3970,2013-02-13,0.2
3969,2013-02-12,0.2
3968,2013-02-11,0.2
3965,2013-02-08,0.2
3964,2013-02-07,0.2
3963,2013-02-06,0.2
3962,2013-02-05,0.2
3961,2013-02-04,0.2
3958,2013-02-01,0.2
3954,2013-03-28,0.4
3953,2013-03-27,0.4
3952,2013-03-26,0.4
3951,2013-03-25,0.4
3948,2013-03-22,0.4
3947,2013-03-21,0.4
3946,2013-03-20,0.4
3945,2013-03-19,0.4
3944,2013-03-18,0.4
3941,2013-03-15,0.4
3940,2013-03-14,0.4
3939,2013-03-13,0.4
3938,2013-03-12,0.4
3937,2013-03-11,0.4
3934,2013-03-08,0.4
3933,2013-03-07,0.4
3932,2013-03-06,0.4
