Date,Activos,Ocupados,Parados,Actividad(%),Paro(%)
2019-01-17,22825.4,19471.1,3354.2,58.35,14.7
2019-01-18,22825.4,19471.1,3354.2,58.35,14.7
2019-01-19,22825.4,19471.1,3354.2,58.35,14.7
2019-01-20,22825.4,19471.1,3354.2,58.35,14.7
2019-01-21,22825.4,19471.1,3354.2,58.35,14.7
2019-01-22,22825.4,19471.1,3354.2,58.35,14.7
2019-01-23,22825.4,19471.1,3354.2,58.35,14.7
2019-01-24,22825.4,19471.1,3354.2,58.35,14.7
2019-01-25,22825.4,19471.1,3354.2,58.35,14.7
2019-01-26,22825.4,19471.1,3354.2,58.35,14.7
2019-01-27,22825.4,19471.1,3354.2,58.35,14.7
2019-01-28,22825.4,19471.1,3354.2,58.35,14.7
2019-01-29,22825.4,19471.1,3354.2,58.35,14.7
2019-01-30,22825.4,19471.1,3354.2,58.35,14.7
2019-01-31,22825.4,19471.1,3354.2,58.35,14.7
2019-02-01,22825.4,19471.1,3354.2,58.35,14.7
2019-02-02,22825.4,19471.1,3354.2,58.35,14.7
2019-02-03,22825.4,19471.1,3354.2,58.35,14.7
2019-02-04,22825.4,19471.1,3354.2,58.35,14.7
2019-02-05,22825.4,19471.1,3354.2,58.35,14.7
2019-02-06,22825.4,19471.1,3354.2,58.35,14.7
2019-02-07,22825.4,19471.1,3354.2,58.35,14.7
2019-02-08,22825.4,19471.1,3354.2,58.35,14.7
2019-02-09,22825.4,19471.1,3354.2,58.35,14.7
2019-02-10,22825.4,19471.1,3354.2,58.35,14.7
2019-02-11,22825.4,19471.1,3354.2,58.35,14.7
2019-02-12,22825.4,19471.1,3354.2,58.35,14.7
2019-02-13,22825.4,19471.1,3354.2,58.35,14.7
2019-02-14,22825.4,19471.1,3354.2,58.35,14.7
2019-02-15,22825.4,19471.1,3354.2,58.35,14.7
2019-02-16,22825.4,19471.1,3354.2,58.35,14.7
2019-02-17,22825.4,19471.1,3354.2,58.35,14.7
2019-02-18,22825.4,19471.1,3354.2,58.35,14.7
2019-02-19,22825.4,19471.1,3354.2,58.35,14.7
2019-02-20,22825.4,19471.1,3354.2,58.35,14.7
2019-02-21,22825.4,19471.1,3354.2,58.35,14.7
2019-02-22,22825.4,19471.1,3354.2,58.35,14.7
2019-02-23,22825.4,19471.1,3354.2,58.35,14.7
2019-02-24,22825.4,19471.1,3354.2,58.35,14.7
2019-02-25,22825.4,19471.1,3354.2,58.35,14.7
2019-02-26,22825.4,19471.1,3354.2,58.35,14.7
2019-02-27,22825.4,19471.1,3354.2,58.35,14.7
2019-02-28,22825.4,19471.1,3354.2,58.35,14.7
2019-03-01,22825.4,19471.1,3354.2,58.35,14.7
2019-03-02,22825.4,19471.1,3354.2,58.35,14.7
2019-03-03,22825.4,19471.1,3354.2,58.35,14.7
2019-03-04,22825.4,19471.1,3354.2,58.35,14.7
2019-03-05,22825.4,19471.1,3354.2,58.35,14.7
2019-03-06,22825.4,19471.1,3354.2,58.35,14.7
2019-03-07,22825.4,19471.1,3354.2,58.35,14.7
2019-03-08,22825.4,19471.1,3354.2,58.35,14.7
2019-03-09,22825.4,19471.1,3354.2,58.35,14.7
2019-03-10,22825.4,19471.1,3354.2,58.35,14.7
2019-03-11,22825.4,19471.1,3354.2,58.35,14.7
2019-03-12,22825.4,19471.1,3354.2,58.35,14.7
2019-03-13,22825.4,19471.1,3354.2,58.35,14.7
2019-03-14,22825.4,19471.1,3354.2,58.35,14.7
2019-03-15,22825.4,19471.1,3354.2,58.35,14.7
2019-03-16,22825.4,19471.1,3354.2,58.35,14.7
2019-03-17,22825.4,19471.1,3354.2,58.35,14.7
2019-03-18,22825.4,19471.1,3354.2,58.35,14.7
2019-03-19,22825.4,19471.1,3354.2,58.35,14.7
2019-03-20,22825.4,19471.1,3354.2,58.35,14.7
2019-03-21,22825.4,19471.1,3354.2,58.35,14.7
2019-03-22,22825.4,19471.1,3354.2,58.35,14.7
2019-03-23,22825.4,19471.1,3354.2,58.35,14.7
2019-03-24,22825.4,19471.1,3354.2,58.35,14.7
2019-03-25,22825.4,19471.1,3354.2,58.35,14.7
2019-03-26,22825.4,19471.1,3354.2,58.35,14.7
2019-03-27,22825.4,19471.1,3354.2,58.35,14.7
2019-03-28,22825.4,19471.1,3354.2,58.35,14.7
2019-03-29,22825.4,19471.1,3354.2,58.35,14.7
2019-03-30,22825.4,19471.1,3354.2,58.35,14.7
2019-03-31,22825.4,19471.1,3354.2,58.35,14.7
2019-04-01,23035.5,19804.9,3230.6,58.74,14.02
2019-04-02,23035.5,19804.9,3230.6,58.74,14.02
2019-04-03,23035.5,19804.9,3230.6,58.74,14.02
2019-04-04,23035.5,19804.9,3230.6,58.74,14.02
2019-04-05,23035.5,19804.9,3230.6,58.74,14.02
2019-04-06,23035.5,19804.9,3230.6,58.74,14.02
2019-04-07,23035.5,19804.9,3230.6,58.74,14.02
2019-04-08,23035.5,19804.9,3230.6,58.74,14.02
2019-04-09,23035.5,19804.9,3230.6,58.74,14.02
2019-04-10,23035.5,19804.9,3230.6,58.74,14.02
2019-04-11,23035.5,19804.9,3230.6,58.74,14.02
2019-04-12,23035.5,19804.9,3230.6,58.74,14.02
2019-04-13,23035.5,19804.9,3230.6,58.74,14.02
2019-04-14,23035.5,19804.9,3230.6,58.74,14.02
2019-04-15,23035.5,19804.9,3230.6,58.74,14.02
2019-04-16,23035.5,19804.9,3230.6,58.74,14.02
2019-04-17,23035.5,19804.9,3230.6,58.74,14.02
2019-04-18,23035.5,19804.9,3230.6,58.74,14.02
2019-04-19,23035.5,19804.9,3230.6,58.74,14.02
2019-04-20,23035.5,19804.9,3230.6,58.74,14.02
2019-04-21,23035.5,19804.9,3230.6,58.74,14.02
2019-04-22,23035.5,19804.9,3230.6,58.74,14.02
2019-04-23,23035.5,19804.9,3230.6,58.74,14.02
2019-04-24,23035.5,19804.9,3230.6,58.74,14.02
2019-04-25,23035.5,19804.9,3230.6,58.74,14.02
2019-04-26,23035.5,19804.9,3230.6,58.74,14.02
2019-04-27,23035.5,19804.9,3230.6,58.74,14.02
2019-04-28,23035.5,19804.9,3230.6,58.74,14.02
2019-04-29,23035.5,19804.9,3230.6,58.74,14.02
2019-04-30,23035.5,19804.9,3230.6,58.74,14.02
2019-05-01,23035.5,19804.9,3230.6,58.74,14.02
2019-05-02,23035.5,19804.9,3230.6,58.74,14.02
2019-05-03,23035.5,19804.9,3230.6,58.74,14.02
2019-05-04,23035.5,19804.9,3230.6,58.74,14.02
2019-05-05,23035.5,19804.9,3230.6,58.74,14.02
2019-05-06,23035.5,19804.9,3230.6,58.74,14.02
2019-05-07,23035.5,19804.9,3230.6,58.74,14.02
2019-05-08,23035.5,19804.9,3230.6,58.74,14.02
2019-05-09,23035.5,19804.9,3230.6,58.74,14.02
2019-05-10,23035.5,19804.9,3230.6,58.74,14.02
2019-05-11,23035.5,19804.9,3230.6,58.74,14.02
2019-05-12,23035.5,19804.9,3230.6,58.74,14.02
2019-05-13,23035.5,19804.9,3230.6,58.74,14.02
2019-05-14,23035.5,19804.9,3230.6,58.74,14.02
2019-05-15,23035.5,19804.9,3230.6,58.74,14.02
2019-05-16,23035.5,19804.9,3230.6,58.74,14.02
2019-05-17,23035.5,19804.9,3230.6,58.74,14.02
2019-05-18,23035.5,19804.9,3230.6,58.74,14.02
2019-05-19,23035.5,19804.9,3230.6,58.74,14.02
2019-05-20,23035.5,19804.9,3230.6,58.74,14.02
2019-05-21,23035.5,19804.9,3230.6,58.74,14.02
2019-05-22,23035.5,19804.9,3230.6,58.74,14.02
2019-05-23,23035.5,19804.9,3230.6,58.74,14.02
2019-05-24,23035.5,19804.9,3230.6,58.74,14.02
2019-05-25,23035.5,19804.9,3230.6,58.74,14.02
2019-05-26,23035.5,19804.9,3230.6,58.74,14.02
2019-05-27,23035.5,19804.9,3230.6,58.74,14.02
2019-05-28,23035.5,19804.9,3230.6,58.74,14.02
2019-05-29,23035.5,19804.9,3230.6,58.74,14.02
2019-05-30,23035.5,19804.9,3230.6,58.74,14.02
2019-05-31,23035.5,19804.9,3230.6,58.74,14.02
2019-06-01,23035.5,19804.9,3230.6,58.74,14.02
2019-06-02,23035.5,19804.9,3230.6,58.74,14.02
2019-06-03,23035.5,19804.9,3230.6,58.74,14.02
2019-06-04,23035.5,19804.9,3230.6,58.74,14.02
2019-06-05,23035.5,19804.9,3230.6,58.74,14.02
2019-06-06,23035.5,19804.9,3230.6,58.74,14.02
2019-06-07,23035.5,19804.9,3230.6,58.74,14.02
2019-06-08,23035.5,19804.9,3230.6,58.74,14.02
2019-06-09,23035.5,19804.9,3230.6,58.74,14.02
2019-06-10,23035.5,19804.9,3230.6,58.74,14.02
2019-06-11,23035.5,19804.9,3230.6,58.74,14.02
2019-06-12,23035.5,19804.9,3230.6,58.74,14.02
2019-06-13,23035.5,19804.9,3230.6,58.74,14.02
2019-06-14,23035.5,19804.9,3230.6,58.74,14.02
2019-06-15,23035.5,19804.9,3230.6,58.74,14.02
2019-06-16,23035.5,19804.9,3230.6,58.74,14.02
2019-06-17,23035.5,19804.9,3230.6,58.74,14.02
2019-06-18,23035.5,19804.9,3230.6,58.74,14.02
2019-06-19,23035.5,19804.9,3230.6,58.74,14.02
2019-06-20,23035.5,19804.9,3230.6,58.74,14.02
2019-06-21,23035.5,19804.9,3230.6,58.74,14.02
2019-06-22,23035.5,19804.9,3230.6,58.74,14.02
2019-06-23,23035.5,19804.9,3230.6,58.74,14.02
2019-06-24,23035.5,19804.9,3230.6,58.74,14.02
2019-06-25,23035.5,19804.9,3230.6,58.74,14.02
2019-06-26,23035.5,19804.9,3230.6,58.74,14.02
2019-06-27,23035.5,19804.9,3230.6,58.74,14.02
2019-06-28,23035.5,19804.9,3230.6,58.74,14.02
2019-06-29,23035.5,19804.9,3230.6,58.74,14.02
2019-06-30,23035.5,19804.9,3230.6,58.74,14.02
2019-07-01,23088.7,19874.3,3214.4,58.72,13.92
2019-07-02,23088.7,19874.3,3214.4,58.72,13.92
2019-07-03,23088.7,19874.3,3214.4,58.72,13.92
2019-07-04,23088.7,19874.3,3214.4,58.72,13.92
2019-07-05,23088.7,19874.3,3214.4,58.72,13.92
2019-07-06,23088.7,19874.3,3214.4,58.72,13.92
2019-07-07,23088.7,19874.3,3214.4,58.72,13.92
2019-07-08,23088.7,19874.3,3214.4,58.72,13.92
2019-07-09,23088.7,19874.3,3214.4,58.72,13.92
2019-07-10,23088.7,19874.3,3214.4,58.72,13.92
2019-07-11,23088.7,19874.3,3214.4,58.72,13.92
2019-07-12,23088.7,19874.3,3214.4,58.72,13.92
2019-07-13,23088.7,19874.3,3214.4,58.72,13.92
2019-07-14,23088.7,19874.3,3214.4,58.72,13.92
2019-07-15,23088.7,19874.3,3214.4,58.72,13.92
2019-07-16,23088.7,19874.3,3214.4,58.72,13.92
2019-07-17,23088.7,19874.3,3214.4,58.72,13.92
2019-07-18,23088.7,19874.3,3214.4,58.72,13.92
2019-07-19,23088.7,19874.3,3214.4,58.72,13.92
2019-07-20,23088.7,19874.3,3214.4,58.72,13.92
2019-07-21,23088.7,19874.3,3214.4,58.72,13.92
2019-07-22,23088.7,19874.3,3214.4,58.72,13.92
2019-07-23,23088.7,19874.3,3214.4,58.72,13.92
2019-07-24,23088.7,19874.3,3214.4,58.72,13.92
2019-07-25,23088.7,19874.3,3214.4,58.72,13.92
2019-07-26,23088.7,19874.3,3214.4,58.72,13.92
2019-07-27,23088.7,19874.3,3214.4,58.72,13.92
2019-07-28,23088.7,19874.3,3214.4,58.72,13.92
2019-07-29,23088.7,19874.3,3214.4,58.72,13.92
2019-07-30,23088.7,19874.3,3214.4,58.72,13.92
2019-07-31,23088.7,19874.3,3214.4,58.72,13.92
2019-08-01,23088.7,19874.3,3214.4,58.72,13.92
2019-08-02,23088.7,19874.3,3214.4,58.72,13.92
2019-08-03,23088.7,19874.3,3214.4,58.72,13.92
2019-08-04,23088.7,19874.3,3214.4,58.72,13.92
2019-08-05,23088.7,19874.3,3214.4,58.72,13.92
2019-08-06,23088.7,19874.3,3214.4,58.72,13.92
2019-08-07,23088.7,19874.3,3214.4,58.72,13.92
2019-08-08,23088.7,19874.3,3214.4,58.72,13.92
2019-08-09,23088.7,19874.3,3214.4,58.72,13.92
2019-08-10,23088.7,19874.3,3214.4,58.72,13.92
2019-08-11,23088.7,19874.3,3214.4,58.72,13.92
2019-08-12,23088.7,19874.3,3214.4,58.72,13.92
2019-08-13,23088.7,19874.3,3214.4,58.72,13.92
2019-08-14,23088.7,19874.3,3214.4,58.72,13.92
2019-08-15,23088.7,19874.3,3214.4,58.72,13.92
2019-08-16,23088.7,19874.3,3214.4,58.72,13.92
2019-08-17,23088.7,19874.3,3214.4,58.72,13.92
2019-08-18,23088.7,19874.3,3214.4,58.72,13.92
2019-08-19,23088.7,19874.3,3214.4,58.72,13.92
2019-08-20,23088.7,19874.3,3214.4,58.72,13.92
2019-08-21,23088.7,19874.3,3214.4,58.72,13.92
2019-08-22,23088.7,19874.3,3214.4,58.72,13.92
2019-08-23,23088.7,19874.3,3214.4,58.72,13.92
2019-08-24,23088.7,19874.3,3214.4,58.72,13.92
2019-08-25,23088.7,19874.3,3214.4,58.72,13.92
2019-08-26,23088.7,19874.3,3214.4,58.72,13.92
2019-08-27,23088.7,19874.3,3214.4,58.72,13.92
2019-08-28,23088.7,19874.3,3214.4,58.72,13.92
2019-08-29,23088.7,19874.3,3214.4,58.72,13.92
2019-08-30,23088.7,19874.3,3214.4,58.72,13.92
2019-08-31,23088.7,19874.3,3214.4,58.72,13.92
2019-09-01,23088.7,19874.3,3214.4,58.72,13.92
2019-09-02,23088.7,19874.3,3214.4,58.72,13.92
2019-09-03,23088.7,19874.3,3214.4,58.72,13.92
2019-09-04,23088.7,19874.3,3214.4,58.72,13.92
2019-09-05,23088.7,19874.3,3214.4,58.72,13.92
2019-09-06,23088.7,19874.3,3214.4,58.72,13.92
2019-09-07,23088.7,19874.3,3214.4,58.72,13.92
2019-09-08,23088.7,19874.3,3214.4,58.72,13.92
2019-09-09,23088.7,19874.3,3214.4,58.72,13.92
2019-09-10,23088.7,19874.3,3214.4,58.72,13.92
2019-09-11,23088.7,19874.3,3214.4,58.72,13.92
2019-09-12,23088.7,19874.3,3214.4,58.72,13.92
2019-09-13,23088.7,19874.3,3214.4,58.72,13.92
2019-09-14,23088.7,19874.3,3214.4,58.72,13.92
2019-09-15,23088.7,19874.3,3214.4,58.72,13.92
2019-09-16,23088.7,19874.3,3214.4,58.72,13.92
2019-09-17,23088.7,19874.3,3214.4,58.72,13.92
2019-09-18,23088.7,19874.3,3214.4,58.72,13.92
2019-09-19,23088.7,19874.3,3214.4,58.72,13.92
2019-09-20,23088.7,19874.3,3214.4,58.72,13.92
2019-09-21,23088.7,19874.3,3214.4,58.72,13.92
2019-09-22,23088.7,19874.3,3214.4,58.72,13.92
2019-09-23,23088.7,19874.3,3214.4,58.72,13.92
2019-09-24,23088.7,19874.3,3214.4,58.72,13.92
2019-09-25,23088.7,19874.3,3214.4,58.72,13.92
2019-09-26,23088.7,19874.3,3214.4,58.72,13.92
2019-09-27,23088.7,19874.3,3214.4,58.72,13.92
2019-09-28,23088.7,19874.3,3214.4,58.72,13.92
2019-09-29,23088.7,19874.3,3214.4,58.72,13.92
2019-09-30,23088.7,19874.3,3214.4,58.72,13.92
2019-10-01,23158.8,19966.9,3191.9,58.74,13.78
2019-10-02,23158.8,19966.9,3191.9,58.74,13.78
2019-10-03,23158.8,19966.9,3191.9,58.74,13.78
2019-10-04,23158.8,19966.9,3191.9,58.74,13.78
2019-10-05,23158.8,19966.9,3191.9,58.74,13.78
2019-10-06,23158.8,19966.9,3191.9,58.74,13.78
2019-10-07,23158.8,19966.9,3191.9,58.74,13.78
2019-10-08,23158.8,19966.9,3191.9,58.74,13.78
2019-10-09,23158.8,19966.9,3191.9,58.74,13.78
2019-10-10,23158.8,19966.9,3191.9,58.74,13.78
2019-10-11,23158.8,19966.9,3191.9,58.74,13.78
2019-10-12,23158.8,19966.9,3191.9,58.74,13.78
2019-10-13,23158.8,19966.9,3191.9,58.74,13.78
2019-10-14,23158.8,19966.9,3191.9,58.74,13.78
2019-10-15,23158.8,19966.9,3191.9,58.74,13.78
2019-10-16,23158.8,19966.9,3191.9,58.74,13.78
2019-10-17,23158.8,19966.9,3191.9,58.74,13.78
2019-10-18,23158.8,19966.9,3191.9,58.74,13.78
2019-10-19,23158.8,19966.9,3191.9,58.74,13.78
2019-10-20,23158.8,19966.9,3191.9,58.74,13.78
2019-10-21,23158.8,19966.9,3191.9,58.74,13.78
2019-10-22,23158.8,19966.9,3191.9,58.74,13.78
2019-10-23,23158.8,19966.9,3191.9,58.74,13.78
2019-10-24,23158.8,19966.9,3191.9,58.74,13.78
2019-10-25,23158.8,19966.9,3191.9,58.74,13.78
2019-10-26,23158.8,19966.9,3191.9,58.74,13.78
2019-10-27,23158.8,19966.9,3191.9,58.74,13.78
2019-10-28,23158.8,19966.9,3191.9,58.74,13.78
2019-10-29,23158.8,19966.9,3191.9,58.74,13.78
2019-10-30,23158.8,19966.9,3191.9,58.74,13.78
2019-10-31,23158.8,19966.9,3191.9,58.74,13.78
2019-11-01,23158.8,19966.9,3191.9,58.74,13.78
2019-11-02,23158.8,19966.9,3191.9,58.74,13.78
2019-11-03,23158.8,19966.9,3191.9,58.74,13.78
2019-11-04,23158.8,19966.9,3191.9,58.74,13.78
2019-11-05,23158.8,19966.9,3191.9,58.74,13.78
2019-11-06,23158.8,19966.9,3191.9,58.74,13.78
2019-11-07,23158.8,19966.9,3191.9,58.74,13.78
2019-11-08,23158.8,19966.9,3191.9,58.74,13.78
2019-11-09,23158.8,19966.9,3191.9,58.74,13.78
2019-11-10,23158.8,19966.9,3191.9,58.74,13.78
2019-11-11,23158.8,19966.9,3191.9,58.74,13.78
2019-11-12,23158.8,19966.9,3191.9,58.74,13.78
2019-11-13,23158.8,19966.9,3191.9,58.74,13.78
2019-11-14,23158.8,19966.9,3191.9,58.74,13.78
2019-11-15,23158.8,19966.9,3191.9,58.74,13.78
2019-11-16,23158.8,19966.9,3191.9,58.74,13.78
2019-11-17,23158.8,19966.9,3191.9,58.74,13.78
2019-11-18,23158.8,19966.9,3191.9,58.74,13.78
2019-11-19,23158.8,19966.9,3191.9,58.74,13.78
2019-11-20,23158.8,19966.9,3191.9,58.74,13.78
2019-11-21,23158.8,19966.9,3191.9,58.74,13.78
2019-11-22,23158.8,19966.9,3191.9,58.74,13.78
2019-11-23,23158.8,19966.9,3191.9,58.74,13.78
2019-11-24,23158.8,19966.9,3191.9,58.74,13.78
2019-11-25,23158.8,19966.9,3191.9,58.74,13.78
2019-11-26,23158.8,19966.9,3191.9,58.74,13.78
2019-11-27,23158.8,19966.9,3191.9,58.74,13.78
2019-11-28,23158.8,19966.9,3191.9,58.74,13.78
2019-11-29,23158.8,19966.9,3191.9,58.74,13.78
2019-11-30,23158.8,19966.9,3191.9,58.74,13.78
2019-12-01,23158.8,19966.9,3191.9,58.74,13.78
2019-12-02,23158.8,19966.9,3191.9,58.74,13.78
2019-12-03,23158.8,19966.9,3191.9,58.74,13.78
2019-12-04,23158.8,19966.9,3191.9,58.74,13.78
2019-12-05,23158.8,19966.9,3191.9,58.74,13.78
2019-12-06,23158.8,19966.9,3191.9,58.74,13.78
2019-12-07,23158.8,19966.9,3191.9,58.74,13.78
2019-12-08,23158.8,19966.9,3191.9,58.74,13.78
2019-12-09,23158.8,19966.9,3191.9,58.74,13.78
2019-12-10,23158.8,19966.9,3191.9,58.74,13.78
2019-12-11,23158.8,19966.9,3191.9,58.74,13.78
2019-12-12,23158.8,19966.9,3191.9,58.74,13.78
2019-12-13,23158.8,19966.9,3191.9,58.74,13.78
2019-12-14,23158.8,19966.9,3191.9,58.74,13.78
2019-12-15,23158.8,19966.9,3191.9,58.74,13.78
2019-12-16,23158.8,19966.9,3191.9,58.74,13.78
2019-12-17,23158.8,19966.9,3191.9,58.74,13.78
2019-12-18,23158.8,19966.9,3191.9,58.74,13.78
2019-12-19,23158.8,19966.9,3191.9,58.74,13.78
2019-12-20,23158.8,19966.9,3191.9,58.74,13.78
2019-12-21,23158.8,19966.9,3191.9,58.74,13.78
2019-12-22,23158.8,19966.9,3191.9,58.74,13.78
2019-12-23,23158.8,19966.9,3191.9,58.74,13.78
2019-12-24,23158.8,19966.9,3191.9,58.74,13.78
2019-12-25,23158.8,19966.9,3191.9,58.74,13.78
2019-12-26,23158.8,19966.9,3191.9,58.74,13.78
2019-12-27,23158.8,19966.9,3191.9,58.74,13.78
2019-12-28,23158.8,19966.9,3191.9,58.74,13.78
2019-12-29,23158.8,19966.9,3191.9,58.74,13.78
2019-12-30,23158.8,19966.9,3191.9,58.74,13.78
2019-12-31,23158.8,19966.9,3191.9,58.74,13.78
2020-01-01,22994.2,19681.3,3313.0,58.18,14.41
2020-01-02,22994.2,19681.3,3313.0,58.18,14.41
2020-01-03,22994.2,19681.3,3313.0,58.18,14.41
2020-01-04,22994.2,19681.3,3313.0,58.18,14.41
2020-01-05,22994.2,19681.3,3313.0,58.18,14.41
2020-01-06,22994.2,19681.3,3313.0,58.18,14.41
2020-01-07,22994.2,19681.3,3313.0,58.18,14.41
2020-01-08,22994.2,19681.3,3313.0,58.18,14.41
2020-01-09,22994.2,19681.3,3313.0,58.18,14.41
2020-01-10,22994.2,19681.3,3313.0,58.18,14.41
2020-01-11,22994.2,19681.3,3313.0,58.18,14.41
2020-01-12,22994.2,19681.3,3313.0,58.18,14.41
2020-01-13,22994.2,19681.3,3313.0,58.18,14.41
2020-01-14,22994.2,19681.3,3313.0,58.18,14.41
2020-01-15,22994.2,19681.3,3313.0,58.18,14.41
2020-01-16,22994.2,19681.3,3313.0,58.18,14.41
2020-01-17,22994.2,19681.3,3313.0,58.18,14.41
2020-01-18,22994.2,19681.3,3313.0,58.18,14.41
2020-01-19,22994.2,19681.3,3313.0,58.18,14.41
2020-01-20,22994.2,19681.3,3313.0,58.18,14.41
2020-01-21,22994.2,19681.3,3313.0,58.18,14.41
2020-01-22,22994.2,19681.3,3313.0,58.18,14.41
2020-01-23,22994.2,19681.3,3313.0,58.18,14.41
2020-01-24,22994.2,19681.3,3313.0,58.18,14.41
2020-01-25,22994.2,19681.3,3313.0,58.18,14.41
2020-01-26,22994.2,19681.3,3313.0,58.18,14.41
2020-01-27,22994.2,19681.3,3313.0,58.18,14.41
2020-01-28,22994.2,19681.3,3313.0,58.18,14.41
2020-01-29,22994.2,19681.3,3313.0,58.18,14.41
2020-01-30,22994.2,19681.3,3313.0,58.18,14.41
2020-01-31,22994.2,19681.3,3313.0,58.18,14.41
2020-02-01,22994.2,19681.3,3313.0,58.18,14.41
2020-02-02,22994.2,19681.3,3313.0,58.18,14.41
2020-02-03,22994.2,19681.3,3313.0,58.18,14.41
2020-02-04,22994.2,19681.3,3313.0,58.18,14.41
2020-02-05,22994.2,19681.3,3313.0,58.18,14.41
2020-02-06,22994.2,19681.3,3313.0,58.18,14.41
2020-02-07,22994.2,19681.3,3313.0,58.18,14.41
2020-02-08,22994.2,19681.3,3313.0,58.18,14.41
2020-02-09,22994.2,19681.3,3313.0,58.18,14.41
2020-02-10,22994.2,19681.3,3313.0,58.18,14.41
2020-02-11,22994.2,19681.3,3313.0,58.18,14.41
2020-02-12,22994.2,19681.3,3313.0,58.18,14.41
2020-02-13,22994.2,19681.3,3313.0,58.18,14.41
2020-02-14,22994.2,19681.3,3313.0,58.18,14.41
2020-02-15,22994.2,19681.3,3313.0,58.18,14.41
2020-02-16,22994.2,19681.3,3313.0,58.18,14.41
2020-02-17,22994.2,19681.3,3313.0,58.18,14.41
2020-02-18,22994.2,19681.3,3313.0,58.18,14.41
2020-02-19,22994.2,19681.3,3313.0,58.18,14.41
2020-02-20,22994.2,19681.3,3313.0,58.18,14.41
2020-02-21,22994.2,19681.3,3313.0,58.18,14.41
2020-02-22,22994.2,19681.3,3313.0,58.18,14.41
2020-02-23,22994.2,19681.3,3313.0,58.18,14.41
2020-02-24,22994.2,19681.3,3313.0,58.18,14.41
2020-02-25,22994.2,19681.3,3313.0,58.18,14.41
2020-02-26,22994.2,19681.3,3313.0,58.18,14.41
2020-02-27,22994.2,19681.3,3313.0,58.18,14.41
2020-02-28,22994.2,19681.3,3313.0,58.18,14.41
2020-02-29,22994.2,19681.3,3313.0,58.18,14.41
2020-03-01,22994.2,19681.3,3313.0,58.18,14.41
2020-03-02,22994.2,19681.3,3313.0,58.18,14.41
2020-03-03,22994.2,19681.3,3313.0,58.18,14.41
2020-03-04,22994.2,19681.3,3313.0,58.18,14.41
2020-03-05,22994.2,19681.3,3313.0,58.18,14.41
2020-03-06,22994.2,19681.3,3313.0,58.18,14.41
2020-03-07,22994.2,19681.3,3313.0,58.18,14.41
2020-03-08,22994.2,19681.3,3313.0,58.18,14.41
2020-03-09,22994.2,19681.3,3313.0,58.18,14.41
2020-03-10,22994.2,19681.3,3313.0,58.18,14.41
2020-03-11,22994.2,19681.3,3313.0,58.18,14.41
2020-03-12,22994.2,19681.3,3313.0,58.18,14.41
2020-03-13,22994.2,19681.3,3313.0,58.18,14.41
2020-03-14,22994.2,19681.3,3313.0,58.18,14.41
2020-03-15,22994.2,19681.3,3313.0,58.18,14.41
2020-03-16,22994.2,19681.3,3313.0,58.18,14.41
2020-03-17,22994.2,19681.3,3313.0,58.18,14.41
2020-03-18,22994.2,19681.3,3313.0,58.18,14.41
2020-03-19,22994.2,19681.3,3313.0,58.18,14.41
2020-03-20,22994.2,19681.3,3313.0,58.18,14.41
2020-03-21,22994.2,19681.3,3313.0,58.18,14.41
2020-03-22,22994.2,19681.3,3313.0,58.18,14.41
2020-03-23,22994.2,19681.3,3313.0,58.18,14.41
2020-03-24,22994.2,19681.3,3313.0,58.18,14.41
2020-03-25,22994.2,19681.3,3313.0,58.18,14.41
2020-03-26,22994.2,19681.3,3313.0,58.18,14.41
2020-03-27,22994.2,19681.3,3313.0,58.18,14.41
2020-03-28,22994.2,19681.3,3313.0,58.18,14.41
2020-03-29,22994.2,19681.3,3313.0,58.18,14.41
2020-03-30,22994.2,19681.3,3313.0,58.18,14.41
2020-03-31,22994.2,19681.3,3313.0,58.18,14.41
2020-04-01,21975.2,18607.2,3368.0,55.54,15.33
2020-04-02,21975.2,18607.2,3368.0,55.54,15.33
2020-04-03,21975.2,18607.2,3368.0,55.54,15.33
2020-04-04,21975.2,18607.2,3368.0,55.54,15.33
2020-04-05,21975.2,18607.2,3368.0,55.54,15.33
2020-04-06,21975.2,18607.2,3368.0,55.54,15.33
2020-04-07,21975.2,18607.2,3368.0,55.54,15.33
2020-04-08,21975.2,18607.2,3368.0,55.54,15.33
2020-04-09,21975.2,18607.2,3368.0,55.54,15.33
2020-04-10,21975.2,18607.2,3368.0,55.54,15.33
2020-04-11,21975.2,18607.2,3368.0,55.54,15.33
2020-04-12,21975.2,18607.2,3368.0,55.54,15.33
2020-04-13,21975.2,18607.2,3368.0,55.54,15.33
2020-04-14,21975.2,18607.2,3368.0,55.54,15.33
2020-04-15,21975.2,18607.2,3368.0,55.54,15.33
2020-04-16,21975.2,18607.2,3368.0,55.54,15.33
2020-04-17,21975.2,18607.2,3368.0,55.54,15.33
2020-04-18,21975.2,18607.2,3368.0,55.54,15.33
2020-04-19,21975.2,18607.2,3368.0,55.54,15.33
2020-04-20,21975.2,18607.2,3368.0,55.54,15.33
2020-04-21,21975.2,18607.2,3368.0,55.54,15.33
2020-04-22,21975.2,18607.2,3368.0,55.54,15.33
2020-04-23,21975.2,18607.2,3368.0,55.54,15.33
2020-04-24,21975.2,18607.2,3368.0,55.54,15.33
2020-04-25,21975.2,18607.2,3368.0,55.54,15.33
