Date,Actividad(%),Activos,AdjClose,Births,Close,Close_DJ,Debt,Debt_per_capita,Defunciones,Euribor,GDP_Value,High_DJ,High_EURO,High_y,IPC,Low_DJ,Low_EURO,Low_y,Ocupados,Open_DJ,Open_EURO,Open_y,Parados,Paro(%),Percentage,Price_EURO
2008-11-28,60.35,23262.1,8910.59082,1420.0,8910.599609,8829.04,406604.0,8842.0,7.527,4.3504,-1.6272,8875.32,1.2961,8920.5,-0.4,8597.74,1.2647,8726.200195,20055.3,8679.14,1.2904,8885.799805,3206.8,13.79,36.66,1.2698
2008-12-01,60.35,23262.1,8510.491211,1420.0,8510.5,8149.09,440621.0,9529.0,8.102,3.452,-1.6272,8675.8,1.2712,8914.400391,-0.5,8123.04,1.2581,8423.900391,20055.3,8603.32,1.271,8914.0,3206.8,13.79,39.71,1.2626
2008-12-02,60.35,23262.1,8834.691406,1420.0,8834.700195,8419.09,440621.0,9529.0,8.102,3.452,-1.6272,8490.62,1.277,8834.700195,-0.5,8072.47,1.2564,8293.200195,20055.3,8258.84,1.2611,8359.5,3206.8,13.79,39.71,1.2715
2008-12-03,60.35,23262.1,8879.891602,1420.0,8879.900391,8591.69,440621.0,9529.0,8.102,3.452,-1.6272,8654.77,1.2742,8927.0,-0.5,8170.19,1.2602,8646.099609,20055.3,8242.59,1.2712,8781.900391,3206.8,13.79,39.71,1.2715
2008-12-04,60.35,23262.1,8836.09082,1420.0,8836.099609,8376.24,440621.0,9529.0,8.102,3.452,-1.6272,8705.98,1.2849,9113.200195,-0.5,8222.84,1.2549,8699.599609,20055.3,8467.04,1.2702,8815.099609,3206.8,13.79,39.71,1.2771
2008-12-05,60.35,23262.1,8491.191406,1420.0,8491.200195,8635.42,440621.0,9529.0,8.102,3.452,-1.6272,8722.47,1.2801,8743.299805,-0.5,8084.25,1.2628,8409.299805,20055.3,8290.22,1.2788,8696.400391,3206.8,13.79,39.71,1.2736
2008-12-08,60.35,23262.1,9036.491211,1420.0,9036.5,8934.18,440621.0,9529.0,7.938,3.452,-1.6272,9151.61,1.2964,9062.0,-0.5,8660.03,1.2717,8825.200195,20055.3,8829.44,1.2726,8893.5,3206.8,13.79,39.71,1.2937
2008-12-09,60.35,23262.1,9063.09082,1420.0,9063.099609,8691.33,440621.0,9529.0,7.938,3.452,-1.6272,8978.14,1.3001,9125.799805,-0.5,8591.69,1.2796,8894.900391,20055.3,8817.33,1.2953,8973.0,3206.8,13.79,39.71,1.2913
2008-12-10,60.35,23262.1,9152.391602,1420.0,9152.400391,8761.42,440621.0,9529.0,7.938,3.452,-1.6272,8942.46,1.3072,9162.900391,-0.5,8589.86,1.2902,8975.099609,20055.3,8787.54,1.2927,9070.0,3206.8,13.79,39.71,1.3018
2008-12-11,60.35,23262.1,9182.589844,1420.0,9182.599609,8565.09,440621.0,9529.0,7.938,3.452,-1.6272,8861.86,1.3407,9249.400391,-0.5,8480.18,1.3001,9020.0,20055.3,8652.54,1.3013,9140.5,3206.8,13.79,39.71,1.3359
2008-12-12,60.35,23262.1,8975.491211,1420.0,8975.5,8629.68,440621.0,9529.0,7.938,3.452,-1.6272,8705.43,1.3417,8975.5,-0.5,8272.22,1.3251,8711.0,20055.3,8329.65,1.3356,8881.0,3206.8,13.79,39.71,1.3373
2008-12-15,60.35,23262.1,9023.891602,1420.0,9023.900391,8564.53,440621.0,9529.0,8.205,3.452,-1.6272,8738.4,1.3713,9111.900391,-0.5,8431.04,1.3365,8930.0,20055.3,8659.63,1.3368,8994.299805,3206.8,13.79,39.71,1.3712
2008-12-16,60.35,23262.1,9167.69043,1420.0,9167.700195,8924.14,440621.0,9529.0,8.205,3.452,-1.6272,8985.63,1.4146,9167.700195,-0.5,8534.03,1.3631,8995.5,20055.3,8614.31,1.3703,9010.400391,3206.8,13.79,39.71,1.41
2008-12-17,60.35,23262.1,9196.890625,1420.0,9196.900391,8824.34,440621.0,9529.0,8.205,3.452,-1.6272,9001.96,1.4438,9282.900391,-0.5,8701.13,1.3995,9047.400391,20055.3,8816.14,1.4052,9281.5,3206.8,13.79,39.71,1.4403
2008-12-18,60.35,23262.1,9257.790039,1420.0,9257.799805,8604.99,440621.0,9529.0,8.205,3.452,-1.6272,8946.36,1.4721,9327.900391,-0.5,8516.02,1.4187,9202.299805,20055.3,8857.08,1.4406,9219.599609,3206.8,13.79,39.71,1.4211
2008-12-19,60.35,23262.1,9268.390625,1420.0,9268.400391,8579.11,440621.0,9529.0,8.205,3.452,-1.6272,8823.78,1.4312,9332.900391,-0.5,8499.06,1.3825,9099.299805,20055.3,8649.44,1.4244,9152.0,3206.8,13.79,39.71,1.3919
2008-12-22,60.35,23262.1,9098.891602,1420.0,9098.900391,8519.77,440621.0,9529.0,8.713,3.452,-1.6272,8672.06,1.4126,9234.599609,-0.5,8351.79,1.3902,9095.200195,20055.3,8598.62,1.3934,9232.299805,3206.8,13.79,39.71,1.3945
2008-12-23,60.35,23262.1,9068.491211,1420.0,9068.5,8419.49,440621.0,9529.0,8.713,3.452,-1.6272,8647.6,1.4021,9186.799805,-0.5,8376.8,1.3918,9040.799805,20055.3,8586.67,1.3948,9075.299805,3206.8,13.79,39.71,1.3963
2008-12-29,60.35,23262.1,9017.691406,1420.0,9017.700195,8483.93,440621.0,9529.0,9.494,3.452,-1.6272,8575.6,1.4362,9138.200195,-0.5,8349.24,1.3968,8955.299805,20055.3,8528.77,1.406,9081.0,3206.8,13.79,39.71,1.3977
2008-12-30,60.35,23262.1,9195.790039,1420.0,9195.799805,8668.39,440621.0,9529.0,9.494,3.452,-1.6272,8700.89,1.4223,9195.799805,-0.5,8463.7,1.3918,9068.099609,20055.3,8537.85,1.3946,9081.799805,3206.8,13.79,39.71,1.4072
2009-01-02,60.39,23302.6,9486.290039,1356.0,9486.299805,9034.69,440498.0,9527.0,9.494,2.6216,-2.6003,9065.28,1.4058,9486.299805,-1.2,8760.78,1.384,9219.099609,19284.4,8772.25,1.3993,9262.0,4018.2,17.24,39.7,1.3879
2009-01-05,60.39,23302.6,9644.089844,1356.0,9644.099609,8952.89,440498.0,9527.0,9.319,2.6216,-2.6003,9034.37,1.3965,9644.099609,-1.2,8892.36,1.3546,9506.299805,19284.4,9027.13,1.3902,9543.400391,4018.2,17.24,39.7,1.3605
2009-01-06,60.39,23302.6,9723.990234,1356.0,9724.0,9015.1,440498.0,9527.0,9.319,2.6216,-2.6003,9088.06,1.3659,9800.0,-1.2,8940.95,1.3312,9617.799805,19284.4,8954.57,1.3611,9677.099609,4018.2,17.24,39.7,1.351
2009-01-07,60.39,23302.6,9569.990234,1356.0,9570.0,8769.7,440498.0,9527.0,9.319,2.6216,-2.6003,8996.94,1.3748,9726.200195,-1.2,8719.92,1.343,9503.799805,19284.4,8996.94,1.3529,9726.200195,4018.2,17.24,39.7,1.3634
2009-01-08,60.39,23302.6,9469.490234,1356.0,9469.5,8742.46,440498.0,9527.0,9.319,2.6216,-2.6003,8770.02,1.38,9576.099609,-1.2,8651.19,1.3533,9357.700195,19284.4,8769.94,1.3651,9452.700195,4018.2,17.24,39.7,1.3727
2009-01-09,60.39,23302.6,9378.490234,1356.0,9378.5,8599.18,440498.0,9527.0,9.319,2.6216,-2.6003,8769.62,1.3752,9529.0,-1.2,8576.96,1.3415,9309.5,19284.4,8738.8,1.371,9527.700195,4018.2,17.24,39.7,1.344
2009-01-12,60.39,23302.6,9199.890625,1356.0,9199.900391,8473.97,440498.0,9527.0,9.868,2.6216,-2.6003,8602.6,1.3476,9350.599609,-1.2,8421.08,1.3287,9179.200195,19284.4,8599.26,1.3474,9329.5,4018.2,17.24,39.7,1.3371
2009-01-13,60.39,23302.6,9057.291016,1356.0,9057.299805,8448.56,440498.0,9527.0,9.868,2.6216,-2.6003,8522.08,1.3375,9111.599609,-1.2,8376.88,1.3142,8920.200195,19284.4,8474.61,1.3361,9098.799805,4018.2,17.24,39.7,1.3196
2009-01-14,60.39,23302.6,8692.691406,1356.0,8692.700195,8200.14,440498.0,9527.0,9.868,2.6216,-2.6003,8446.25,1.3336,9138.299805,-1.2,8140.72,1.3092,8594.200195,19284.4,8446.01,1.319,9132.099609,4018.2,17.24,39.7,1.3162
2009-01-15,60.39,23302.6,8611.09082,1356.0,8611.099609,8212.49,440498.0,9527.0,9.868,2.6216,-2.6003,8286.16,1.3242,8735.799805,-1.2,7995.13,1.3026,8500.400391,19284.4,8196.24,1.3184,8685.900391,4018.2,17.24,39.7,1.3154
2009-01-16,60.39,23302.6,8620.09082,1356.0,8620.099609,8281.22,440498.0,9527.0,9.868,2.6216,-2.6003,8341.2,1.3344,8884.0,-1.2,8109.34,1.311,8620.099609,19284.4,8215.67,1.3127,8778.299805,4018.2,17.24,39.7,1.3304
2009-01-20,60.39,23302.6,8276.491211,1356.0,8276.5,7949.09,440498.0,9527.0,9.522,2.6216,-2.6003,8291.98,1.3105,8617.299805,-1.2,7939.93,1.2856,8223.700195,19284.4,8279.63,1.309,8462.5,4018.2,17.24,39.7,1.2889
2009-01-21,60.39,23302.6,8230.691406,1356.0,8230.700195,8228.1,440498.0,9527.0,9.522,2.6216,-2.6003,8243.55,1.307,8388.900391,-1.2,7936.19,1.2826,8077.100098,19284.4,7949.17,1.2907,8212.400391,4018.2,17.24,39.7,1.3041
2009-01-22,60.39,23302.6,8159.291504,1356.0,8159.299805,8122.8,440498.0,9527.0,9.522,2.6216,-2.6003,8224.83,1.3085,8451.200195,-1.2,7957.14,1.2908,8117.100098,19284.4,8224.43,1.3051,8381.0,4018.2,17.24,39.7,1.2986
2009-01-23,60.39,23302.6,8172.791504,1356.0,8172.799805,8077.56,440498.0,9527.0,9.522,2.6216,-2.6003,8152.59,1.3036,8208.299805,-1.2,7909.03,1.2766,7981.700195,19284.4,8108.79,1.3004,8152.600098,4018.2,17.24,39.7,1.2992
2009-01-26,60.39,23302.6,8375.191406,1356.0,8375.200195,8116.03,440498.0,9527.0,8.868,2.6216,-2.6003,8231.68,1.3207,8420.5,-1.2,8023.16,1.286,8091.5,19284.4,8078.04,1.2969,8106.5,4018.2,17.24,39.7,1.3166
2009-01-27,60.39,23302.6,8349.491211,1356.0,8349.5,8174.73,440498.0,9527.0,8.868,2.6216,-2.6003,8225.79,1.333,8410.599609,-1.2,8083.14,1.3118,8169.0,19284.4,8117.39,1.3181,8408.200195,4018.2,17.24,39.7,1.3178
2009-01-28,60.39,23302.6,8701.491211,1356.0,8701.5,8375.45,440498.0,9527.0,8.868,2.6216,-2.6003,8405.87,1.3327,8733.299805,-1.2,8175.93,1.3103,8396.299805,19284.4,8175.93,1.3164,8413.5,4018.2,17.24,39.7,1.3138
2009-01-29,60.39,23302.6,8477.391602,1356.0,8477.400391,8149.01,440498.0,9527.0,8.868,2.6216,-2.6003,8373.14,1.318,8665.0,-1.2,8137.94,1.2933,8403.099609,19284.4,8373.06,1.3154,8650.299805,4018.2,17.24,39.7,1.2959
2009-01-30,60.39,23302.6,8450.391602,1356.0,8450.400391,8000.86,440498.0,9527.0,8.868,2.6216,-2.6003,8195.76,1.2961,8511.900391,-1.2,7961.92,1.2778,8326.400391,19284.4,8149.01,1.2954,8456.700195,4018.2,17.24,39.7,1.2782
2009-02-02,60.39,23302.6,8233.391602,1356.0,8233.400391,7936.83,457305.0,9890.0,8.451,2.1354,-2.6003,8000.62,1.29,8316.099609,0.0,7867.37,1.2706,8118.299805,19284.4,8000.62,1.2769,8275.400391,4018.2,17.24,41.22,1.2851
2009-02-03,60.39,23302.6,8361.891602,1356.0,8361.900391,8078.36,457305.0,9890.0,8.451,2.1354,-2.6003,8111.57,1.3058,8365.900391,0.0,7905.52,1.2801,8180.299805,19284.4,7936.99,1.2849,8294.799805,4018.2,17.24,41.22,1.3037
2009-02-04,60.39,23302.6,8495.391602,1356.0,8495.400391,7956.66,457305.0,9890.0,8.451,2.1354,-2.6003,8162.15,1.307,8547.599609,0.0,7929.26,1.2812,8285.900391,19284.4,8070.32,1.3028,8413.200195,4018.2,17.24,41.22,1.283
2009-02-05,60.39,23302.6,8440.191406,1356.0,8440.200195,8063.07,457305.0,9890.0,8.451,2.1354,-2.6003,8107.83,1.2906,8452.900391,0.0,7845.31,1.2759,8209.200195,19284.4,7954.83,1.2854,8333.099609,4018.2,17.24,41.22,1.2786
2009-02-06,60.39,23302.6,8544.691406,1356.0,8544.700195,8280.59,457305.0,9890.0,8.451,2.1354,-2.6003,8312.37,1.2994,8608.700195,0.0,8052.24,1.2749,8411.400391,19284.4,8056.38,1.2797,8498.299805,4018.2,17.24,41.22,1.2933
2009-02-09,60.39,23302.6,8584.791016,1356.0,8584.799805,8270.87,457305.0,9890.0,8.046,2.1354,-2.6003,8315.07,1.3094,8601.0,0.0,8196.24,1.2872,8462.599609,19284.4,8281.38,1.2961,8495.0,4018.2,17.24,41.22,1.301
2009-02-10,60.39,23302.6,8397.291016,1356.0,8397.299805,7888.88,457305.0,9890.0,8.046,2.1354,-2.6003,8269.44,1.3075,8653.799805,0.0,7848.74,1.2809,8390.400391,19284.4,8269.36,1.3012,8523.400391,4018.2,17.24,41.22,1.2898
2009-02-11,60.39,23302.6,8355.791016,1356.0,8355.799805,7939.53,457305.0,9890.0,8.046,2.1354,-2.6003,7983.74,1.3,8388.299805,0.0,7852.16,1.2832,8246.299805,19284.4,7887.05,1.2916,8330.200195,4018.2,17.24,41.22,1.2896
2009-02-12,60.39,23302.6,8200.891602,1356.0,8200.900391,7932.76,457305.0,9890.0,8.046,2.1354,-2.6003,7938.82,1.2944,8327.400391,0.0,7693.98,1.2723,8116.600098,19284.4,7931.97,1.2902,8302.299805,4018.2,17.24,41.22,1.2864
2009-02-13,60.39,23302.6,8265.491211,1356.0,8265.5,7850.41,457305.0,9890.0,8.046,2.1354,-2.6003,7970.84,1.2944,8393.799805,0.0,7840.45,1.2818,8254.900391,19284.4,7933.0,1.287,8291.299805,4018.2,17.24,41.22,1.2862
2009-02-17,60.39,23302.6,7843.192383,1356.0,7843.200195,7552.6,457305.0,9890.0,7.986,2.1354,-2.6003,7845.63,1.2811,8006.100098,0.0,7551.01,1.2563,7783.799805,19284.4,7845.63,1.2792,7988.0,4018.2,17.24,41.22,1.2591
2009-02-18,60.39,23302.6,7861.39209,1356.0,7861.399902,7555.63,457305.0,9890.0,7.986,2.1354,-2.6003,7617.76,1.2641,7910.399902,0.0,7479.97,1.2513,7707.0,19284.4,7546.35,1.2583,7890.0,4018.2,17.24,41.22,1.2539
2009-02-19,60.39,23302.6,7875.89209,1356.0,7875.899902,7465.95,457305.0,9890.0,7.986,2.1354,-2.6003,7614.97,1.276,7964.299805,0.0,7447.55,1.2525,7822.100098,19284.4,7555.23,1.2534,7903.299805,4018.2,17.24,41.22,1.2663
2009-02-20,60.39,23302.6,7603.592285,1356.0,7603.600098,7365.67,457305.0,9890.0,7.986,2.1354,-2.6003,7469.29,1.2885,7760.100098,0.0,7249.47,1.2558,7601.799805,19284.4,7461.49,1.2671,7740.0,4018.2,17.24,41.22,1.2843
2009-02-23,60.39,23302.6,7540.39209,1356.0,7540.399902,7114.78,457305.0,9890.0,7.844,2.1354,-2.6003,7441.02,1.2992,7781.0,0.0,7105.94,1.2691,7514.899902,19284.4,7365.99,1.2797,7729.100098,4018.2,17.24,41.22,1.2708
2009-02-24,60.39,23302.6,7483.39209,1356.0,7483.399902,7350.94,457305.0,9890.0,7.844,2.1354,-2.6003,7378.97,1.2877,7547.200195,0.0,7114.3,1.2661,7403.600098,19284.4,7115.34,1.2694,7436.799805,4018.2,17.24,41.22,1.284
2009-02-25,60.39,23302.6,7512.092285,1356.0,7512.100098,7270.89,457305.0,9890.0,7.844,2.1354,-2.6003,7404.94,1.2904,7642.799805,0.0,7156.68,1.2692,7385.0,19284.4,7349.58,1.2843,7625.600098,4018.2,17.24,41.22,1.271
2009-02-26,60.39,23302.6,7811.692383,1356.0,7811.700195,7182.08,457305.0,9890.0,7.844,2.1354,-2.6003,7402.31,1.281,7862.0,0.0,7173.56,1.2682,7564.799805,19284.4,7269.06,1.2718,7571.200195,4018.2,17.24,41.22,1.2731
2009-02-27,60.39,23302.6,7620.89209,1356.0,7620.899902,7062.93,457305.0,9890.0,7.844,2.1354,-2.6003,7195.46,1.2752,7736.299805,0.0,7033.62,1.2603,7522.100098,19284.4,7180.97,1.2744,7731.899902,4018.2,17.24,41.22,1.2669
2009-03-02,60.39,23302.6,7270.492676,1356.0,7270.5,6763.29,473710.0,10245.0,7.743,1.9089,-2.6003,7058.95,1.2636,7464.299805,0.2,6755.17,1.2545,7270.5,19284.4,7056.48,1.2626,7428.600098,4018.2,17.24,43.02,1.2584
2009-03-03,60.39,23302.6,7219.392578,1356.0,7219.399902,6726.02,473710.0,10245.0,7.743,1.9089,-2.6003,6855.29,1.2679,7359.200195,0.2,6705.63,1.2521,7199.100098,19284.4,6764.81,1.2578,7315.899902,4018.2,17.24,43.02,1.2567
2009-03-04,60.39,23302.6,7357.492676,1356.0,7357.5,6875.84,473710.0,10245.0,7.743,1.9089,-2.6003,6979.22,1.2658,7390.700195,0.2,6726.42,1.2456,7257.399902,19284.4,6726.5,1.2557,7295.5,4018.2,17.24,43.02,1.2637
2009-03-05,60.39,23302.6,7025.892578,1356.0,7025.899902,6594.44,473710.0,10245.0,7.743,1.9089,-2.6003,6874.01,1.2664,7297.0,0.2,6544.1,1.2479,7025.899902,19284.4,6874.01,1.266,7295.299805,4018.2,17.24,43.02,1.2561
2009-03-06,60.39,23302.6,6936.893066,1356.0,6936.899902,6626.94,473710.0,10245.0,7.743,1.9089,-2.6003,6755.17,1.2755,7086.799805,0.2,6469.95,1.253,6883.299805,19284.4,6595.16,1.2546,7061.899902,4018.2,17.24,43.02,1.2641
2009-03-09,60.39,23302.6,6817.393066,1356.0,6817.399902,6547.05,473710.0,10245.0,7.652,1.9089,-2.6003,6709.61,1.2729,6970.0,0.2,6516.86,1.2553,6702.600098,19284.4,6625.74,1.2668,6965.399902,4018.2,17.24,43.02,1.2611
2009-03-10,60.39,23302.6,7153.29248,1356.0,7153.299805,6926.49,473710.0,10245.0,7.652,1.9089,-2.6003,6926.49,1.2822,7153.299805,0.2,6546.61,1.2577,6771.700195,19284.4,6547.01,1.2603,6808.100098,4018.2,17.24,43.02,1.2671
2009-03-11,60.39,23302.6,7204.692871,1356.0,7204.700195,6930.4,473710.0,10245.0,7.652,1.9089,-2.6003,7015.06,1.2866,7357.100098,0.2,6867.55,1.2617,7063.299805,19284.4,6923.13,1.2683,7143.0,4018.2,17.24,43.02,1.2829
2009-03-12,60.39,23302.6,7340.492676,1356.0,7340.5,7170.06,473710.0,10245.0,7.652,1.9089,-2.6003,7184.71,1.2948,7340.5,0.2,6872.25,1.2732,7008.600098,19284.4,6932.39,1.2842,7142.799805,4018.2,17.24,43.02,1.2912
2009-03-13,60.39,23302.6,7427.79248,1356.0,7427.799805,7223.98,473710.0,10245.0,7.652,1.9089,-2.6003,7242.62,1.2959,7543.200195,0.2,7105.86,1.2864,7376.0,19284.4,7167.35,1.2916,7492.5,4018.2,17.24,43.02,1.2925
2009-03-16,60.39,23302.6,7636.89209,1356.0,7636.899902,7216.97,473710.0,10245.0,7.425,1.9089,-2.6003,7392.91,1.3071,7647.399902,0.2,7206.85,1.2835,7531.600098,19284.4,7225.33,1.2884,7546.600098,4018.2,17.24,43.02,1.2966
2009-03-17,60.39,23302.6,7645.291992,1356.0,7645.299805,7395.7,473710.0,10245.0,7.425,1.9089,-2.6003,7396.81,1.3033,7715.700195,0.2,7172.05,1.2929,7530.399902,19284.4,7218.0,1.2982,7604.799805,4018.2,17.24,43.02,1.3013
2009-03-18,60.39,23302.6,7661.592285,1356.0,7661.600098,7486.58,473710.0,10245.0,7.425,1.9089,-2.6003,7571.64,1.352,7812.399902,0.2,7257.27,1.2987,7552.700195,19284.4,7395.7,1.3015,7739.200195,4018.2,17.24,43.02,1.3508
2009-03-19,60.39,23302.6,7701.592285,1356.0,7701.600098,7400.8,473710.0,10245.0,7.425,1.9089,-2.6003,7548.46,1.3739,7845.600098,0.2,7369.26,1.3418,7675.299805,19284.4,7489.68,1.3519,7736.700195,4018.2,17.24,43.02,1.3666
2009-03-20,60.39,23302.6,7709.992188,1356.0,7710.0,7278.38,473710.0,10245.0,7.425,1.9089,-2.6003,7460.93,1.373,7710.0,0.2,7257.83,1.3517,7527.200195,19284.4,7402.31,1.3662,7640.100098,4018.2,17.24,43.02,1.3583
2009-03-23,60.39,23302.6,7952.291504,1356.0,7952.299805,7775.86,473710.0,10245.0,7.337,1.9089,-2.6003,7780.72,1.3737,7972.399902,0.2,7278.78,1.3487,7783.299805,19284.4,7279.25,1.3632,7838.5,4018.2,17.24,43.02,1.363
2009-03-24,60.39,23302.6,7989.491699,1356.0,7989.5,7659.97,473710.0,10245.0,7.337,1.9089,-2.6003,7796.57,1.3678,8106.100098,0.2,7646.99,1.3432,7902.299805,19284.4,7773.47,1.3622,8093.200195,4018.2,17.24,43.02,1.346
2009-03-25,60.39,23302.6,8072.391602,1356.0,8072.399902,7749.81,473710.0,10245.0,7.337,1.9089,-2.6003,7863.63,1.3653,8121.700195,0.2,7550.06,1.3419,7947.600098,19284.4,7659.81,1.3474,7952.700195,4018.2,17.24,43.02,1.3586
2009-03-26,60.39,23302.6,8076.191895,1356.0,8076.200195,7924.56,473710.0,10245.0,7.337,1.9089,-2.6003,7931.33,1.364,8109.899902,0.2,7752.28,1.3494,7973.700195,19284.4,7752.36,1.3588,8107.600098,4018.2,17.24,43.02,1.3534
2009-03-27,60.39,23302.6,7927.592285,1356.0,7927.600098,7776.18,473710.0,10245.0,7.337,1.9089,-2.6003,7922.57,1.3594,8113.399902,0.2,7735.95,1.3258,7911.700195,19284.4,7922.57,1.3527,8043.5,4018.2,17.24,43.02,1.3301
2009-03-30,60.39,23302.6,7601.092285,1356.0,7601.100098,7522.02,473710.0,10245.0,7.377,1.9089,-2.6003,7773.39,1.3286,7788.0,0.2,7437.59,1.3112,7589.100098,19284.4,7773.31,1.3225,7782.200195,4018.2,17.24,43.02,1.3207
2009-03-31,60.39,23302.6,7814.992188,1356.0,7815.0,7608.92,473710.0,10245.0,7.377,1.9089,-2.6003,7725.36,1.3343,7815.0,0.2,7523.45,1.3173,7639.700195,19284.4,7523.77,1.3202,7644.299805,4018.2,17.24,43.02,1.3251
2009-04-01,60.3,23293.4,7960.991699,1356.0,7961.0,7761.6,486588.0,10523.0,7.377,1.771,-0.0045,7789.0,1.3287,8002.0,1.0,7483.87,1.3167,7637.200195,19154.2,7606.13,1.3247,7761.299805,4139.6,17.77,44.19,1.3232
2009-04-02,60.3,23293.4,8334.691406,1356.0,8334.700195,7978.08,486588.0,10523.0,7.377,1.771,-0.0045,8075.73,1.3518,8347.400391,1.0,7763.99,1.3222,8102.700195,19154.2,7763.99,1.3227,8115.799805,4139.6,17.77,44.19,1.3463
2009-04-03,60.3,23293.4,8319.891602,1356.0,8319.900391,8017.59,486588.0,10523.0,7.377,1.771,-0.0045,8019.5,1.3498,8410.700195,1.0,7897.24,1.3365,8245.299805,19154.2,7980.63,1.346,8280.599609,4139.6,17.77,44.19,1.3483
2009-04-06,60.3,23293.4,8321.09082,1356.0,8321.099609,7975.85,486588.0,10523.0,7.285,1.771,-0.0045,8016.16,1.3582,8502.200195,1.0,7862.2,1.3357,8224.5,19154.2,8016.16,1.351,8435.0,4139.6,17.77,44.19,1.3407
2009-04-07,60.3,23293.4,8345.991211,1356.0,8346.0,7789.56,486588.0,10523.0,7.285,1.771,-0.0045,7969.08,1.3408,8455.700195,1.0,7762.08,1.3226,8247.599609,19154.2,7968.92,1.3395,8403.0,4139.6,17.77,44.19,1.3268
2009-04-08,60.3,23293.4,8404.691406,1356.0,8404.700195,7837.11,486588.0,10523.0,7.285,1.771,-0.0045,7887.52,1.3311,8415.299805,1.0,7750.85,1.3146,8175.100098,19154.2,7788.68,1.3267,8210.799805,4139.6,17.77,44.19,1.326
2009-04-09,60.3,23293.4,8704.791016,1356.0,8704.799805,8083.38,486588.0,10523.0,7.285,1.771,-0.0045,8087.28,1.3336,8714.0,1.0,7839.89,1.3125,8400.099609,19154.2,7839.89,1.3265,8457.599609,4139.6,17.77,44.19,1.3165
2009-04-14,60.3,23293.4,8834.791016,1356.0,8834.799805,7920.18,486588.0,10523.0,7.176,1.771,-0.0045,8057.41,1.3383,8862.900391,1.0,7902.26,1.3228,8677.5,19154.2,8057.41,1.3369,8688.299805,4139.6,17.77,44.19,1.3255
2009-04-15,60.3,23293.4,8711.891602,1356.0,8711.900391,8029.62,486588.0,10523.0,7.176,1.771,-0.0045,8041.32,1.3297,8825.299805,1.0,7870.48,1.3146,8662.900391,19154.2,7914.92,1.3259,8748.299805,4139.6,17.77,44.19,1.322
2009-04-16,60.3,23293.4,8874.491211,1356.0,8874.5,8125.43,486588.0,10523.0,7.176,1.771,-0.0045,8168.12,1.3268,8925.799805,1.0,7962.71,1.3126,8703.799805,19154.2,8029.14,1.3211,8790.900391,4139.6,17.77,44.19,1.3179
2009-04-17,60.3,23293.4,9030.891602,1356.0,9030.900391,8131.33,486588.0,10523.0,7.176,1.771,-0.0045,8190.66,1.32,9030.900391,1.0,8086.88,1.3019,8803.0,19154.2,8125.43,1.3185,8898.299805,4139.6,17.77,44.19,1.3041
2009-04-20,60.3,23293.4,8718.191406,1356.0,8718.200195,7841.73,486588.0,10523.0,7.286,1.771,-0.0045,8128.94,1.3049,9018.099609,1.0,7840.45,1.2884,8672.0,19154.2,8128.94,1.3046,8988.299805,4139.6,17.77,44.19,1.2916
2009-04-21,60.3,23293.4,8615.791016,1356.0,8615.799805,7969.56,486588.0,10523.0,7.286,1.771,-0.0045,7979.2,1.2995,8758.799805,1.0,7791.95,1.2898,8413.599609,19154.2,7841.73,1.2922,8706.700195,4139.6,17.77,44.19,1.2935
2009-04-22,60.3,23293.4,8834.09082,1356.0,8834.099609,7886.57,486588.0,10523.0,7.286,1.771,-0.0045,8044.83,1.3038,8838.599609,1.0,7868.01,1.2885,8547.299805,19154.2,7964.78,1.2948,8608.200195,4139.6,17.77,44.19,1.2999
2009-04-23,60.3,23293.4,8769.191406,1356.0,8769.200195,7957.06,486588.0,10523.0,7.286,1.771,-0.0045,7979.44,1.3161,8876.299805,1.0,7804.21,1.2979,8717.700195,19154.2,7886.81,1.2994,8777.799805,4139.6,17.77,44.19,1.3147
2009-04-24,60.3,23293.4,8888.191406,1356.0,8888.200195,8076.29,486588.0,10523.0,7.286,1.771,-0.0045,8127.5,1.3304,8905.200195,1.0,7957.45,1.3114,8730.799805,19154.2,7957.45,1.3139,8768.700195,4139.6,17.77,44.19,1.3255
2009-04-27,60.3,23293.4,8776.991211,1356.0,8777.0,8025.0,486588.0,10523.0,6.994,1.771,-0.0045,8122.56,1.3246,8799.799805,1.0,7987.16,1.2998,8633.799805,19154.2,8073.82,1.3241,8739.900391,4139.6,17.77,44.19,1.3019
2009-04-28,60.3,23293.4,8656.291016,1356.0,8656.299805,8016.95,486588.0,10523.0,6.994,1.771,-0.0045,8091.66,1.3168,8706.900391,1.0,7938.98,1.2964,8503.700195,19154.2,8023.56,1.302,8619.200195,4139.6,17.77,44.19,1.3146
2009-04-29,60.3,23293.4,8891.291016,1356.0,8891.299805,8185.73,486588.0,10523.0,6.994,1.771,-0.0045,8257.57,1.3342,8933.599609,1.0,8017.91,1.3121,8697.0,19154.2,8018.31,1.314,8730.099609,4139.6,17.77,44.19,1.3266
2009-04-30,60.3,23293.4,9037.991211,1356.0,9038.0,8168.12,486588.0,10523.0,6.994,1.771,-0.0045,8307.51,1.3384,9100.799805,1.0,8136.9,1.319,8957.299805,19154.2,8188.51,1.3251,8986.900391,4139.6,17.77,44.19,1.3226
