Date,IPC,Open,High,Low,Close,AdjClose,GDP_Value,Euribor,Price_EUR,Open_EUR,High_EUR,Low_EUR,Open_DJ,High_DJ,Low_DJ,Close_DJ,Total_debt,Percentage,Debt_per_capita,Defunciones,Births,Activos,Ocupados,Parados,Actividad(%),Paro(%)
2021-05-18,0.47,9214.200195,9241.5,9127.200195,9183.900391,9183.900391,2.0936,-0.4806,1.222,1.2153,1.2234,1.2151,34351.18,34408.99,34044.1,34060.66,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-05-19,0.47,9121.400391,9164.700195,8977.900391,9070.700195,9070.700195,2.0936,-0.4806,1.2172,1.2222,1.2246,1.216,33945.81,33945.81,33473.8,33896.04,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-05-20,0.47,9112.099609,9124.299805,8997.200195,9124.299805,9124.299805,2.0936,-0.4806,1.2226,1.2171,1.223,1.2169,33906.3,34233.4,33872.41,34084.15,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-05-21,0.47,9129.599609,9223.900391,9110.599609,9204.0,9204.0,2.0936,-0.4806,1.2179,1.2228,1.2241,1.2161,34121.91,34415.48,34121.91,34207.84,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-05-22,0.47,9129.599609,9223.900391,9110.599609,9204.0,9204.0,2.0936,-0.4806,1.2179,1.2228,1.2241,1.2161,34121.91,34415.48,34121.91,34207.84,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-05-23,0.47,9129.599609,9223.900391,9110.599609,9204.0,9204.0,2.0936,-0.4806,1.2179,1.2228,1.2241,1.2161,34121.91,34415.48,34121.91,34207.84,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-05-24,0.47,9230.400391,9243.200195,9170.799805,9205.5,9205.5,2.0936,-0.4806,1.2215,1.2178,1.223,1.2172,34253.87,34472.51,34253.87,34393.98,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-05-25,0.47,9220.900391,9245.599609,9197.0,9208.700195,9208.700195,2.0936,-0.4806,1.225,1.2217,1.2267,1.2211,34428.66,34511.35,34266.03,34312.46,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-05-26,0.47,9232.0,9243.400391,9144.900391,9196.900391,9196.900391,2.0936,-0.4806,1.219,1.2251,1.2263,1.2182,34336.34,34409.59,34271.44,34323.05,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-05-27,0.47,9183.799805,9254.700195,9173.5,9186.099609,9186.099609,2.0936,-0.4806,1.2192,1.2192,1.2216,1.2175,34432.47,34608.82,34389.24,34464.64,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-05-28,0.47,9237.799805,9243.299805,9204.299805,9224.599609,9224.599609,2.0936,-0.4806,1.2189,1.2195,1.2205,1.2132,34558.5,34631.11,34520.09,34529.45,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-05-29,0.47,9237.799805,9243.299805,9204.299805,9224.599609,9224.599609,2.0936,-0.4806,1.2189,1.2195,1.2205,1.2132,34558.5,34631.11,34520.09,34529.45,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-05-30,0.47,9237.799805,9243.299805,9204.299805,9224.599609,9224.599609,2.0936,-0.4806,1.2189,1.2195,1.2205,1.2132,34558.5,34631.11,34520.09,34529.45,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-05-31,0.47,9224.200195,9226.099609,9148.900391,9148.900391,9148.900391,2.0936,-0.4806,1.2225,1.2192,1.2233,1.2183,34558.5,34631.11,34520.09,34529.45,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-06-01,0.48,9167.299805,9226.799805,9137.200195,9189.700195,9189.700195,2.0936,-0.4839,1.2211,1.2227,1.2255,1.2211,34584.19,34849.32,34542.87,34575.31,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-06-02,0.48,9198.299805,9216.0,9152.0,9180.700195,9180.700195,2.0936,-0.4839,1.2209,1.2214,1.2227,1.2163,34614.62,34706.65,34545.96,34600.38,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-06-03,0.48,9179.799805,9189.400391,9086.599609,9142.400391,9142.400391,2.0936,-0.4839,1.2124,1.221,1.2217,1.2118,34550.31,34667.41,34334.41,34577.04,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-06-04,0.48,9144.5,9158.799805,9071.200195,9088.299805,9088.299805,2.0936,-0.4839,1.2165,1.2129,1.2186,1.2104,34618.69,34772.12,34618.69,34756.39,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-06-05,0.48,9144.5,9158.799805,9071.200195,9088.299805,9088.299805,2.0936,-0.4839,1.2165,1.2129,1.2186,1.2104,34618.69,34772.12,34618.69,34756.39,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-06-06,0.48,9144.5,9158.799805,9071.200195,9088.299805,9088.299805,2.0936,-0.4839,1.2165,1.2129,1.2186,1.2104,34618.69,34772.12,34618.69,34756.39,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-06-07,0.48,9076.099609,9175.900391,9042.0,9163.599609,9163.599609,2.0936,-0.4839,1.2189,1.2168,1.2203,1.2145,34766.2,34820.91,34574.51,34630.24,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-06-08,0.48,9159.599609,9204.799805,9110.599609,9153.599609,9153.599609,2.0936,-0.4839,1.2171,1.219,1.2196,1.2163,34645.84,34665.38,34452.94,34599.82,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-06-09,0.48,9157.200195,9185.0,9128.799805,9156.099609,9156.099609,2.0936,-0.4839,1.2178,1.2173,1.2219,1.217,34626.16,34654.67,34439.37,34447.14,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-06-10,0.48,9190.799805,9205.099609,9113.099609,9133.799805,9133.799805,2.0936,-0.4839,1.2169,1.2181,1.2195,1.2142,34502.51,34737.79,34447.25,34466.24,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-06-11,0.48,9144.0,9211.799805,9131.099609,9205.0,9205.0,2.0936,-0.4839,1.2106,1.217,1.2196,1.2092,34499.81,34618.09,34328.65,34479.6,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-06-12,0.48,9144.0,9211.799805,9131.099609,9205.0,9205.0,2.0936,-0.4839,1.2106,1.217,1.2196,1.2092,34499.81,34618.09,34328.65,34479.6,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-06-13,0.48,9144.0,9211.799805,9131.099609,9205.0,9205.0,2.0936,-0.4839,1.2106,1.217,1.2196,1.2092,34499.81,34618.09,34328.65,34479.6,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-06-14,0.48,9238.700195,9302.700195,9233.0,9281.099609,9281.099609,2.0936,-0.4839,1.2118,1.211,1.2131,1.2093,34472.52,34472.52,34211.54,34393.75,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-06-15,0.48,9310.799805,9310.799805,9220.700195,9230.700195,9230.700195,2.0936,-0.4839,1.2124,1.212,1.2149,1.21,34397.1,34420.38,34199.16,34299.33,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
2021-06-16,0.48,9266.299805,9274.599609,9201.0,9202.200195,9202.200195,2.0936,-0.4839,1.1994,1.2127,1.2135,1.1993,34308.48,34333.25,33917.11,34033.67,1428133.0,116.8,30074.0,1234,924.0,23215.5,19671.7,3543.8,58.58,15.26
